Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047
UTC datetime,2021-11-13T02:48:42,2021-11-13T02:48:46,2021-11-13T02:48:49,2021-11-13T02:48:53,2021-11-13T02:48:56,2021-11-13T02:48:59,2021-11-13T02:49:03,2021-11-13T02:49:06,2021-11-13T02:49:09,2021-11-13T02:49:13,2021-11-13T02:49:16,2021-11-13T02:49:19,2021-11-13T02:49:23,2021-11-13T02:49:26,2021-11-13T02:49:29,2021-11-13T02:49:33,2021-11-13T02:49:36,2021-11-13T02:49:39,2021-11-13T02:49:43,2021-11-13T02:49:46,2021-11-13T02:49:49,2021-11-13T02:49:53,2021-11-13T02:49:56,2021-11-13T02:50:00,2021-11-13T02:50:03,2021-11-13T02:50:06,2021-11-13T02:50:09,2021-11-13T02:50:13,2021-11-13T02:50:16,2021-11-13T02:50:20,2021-11-13T02:50:23,2021-11-13T02:50:26,2021-11-13T02:50:29,2021-11-13T02:50:33,2021-11-13T02:50:36,2021-11-13T02:50:39,2021-11-13T02:50:43,2021-11-13T02:50:46,2021-11-13T02:50:49,2021-11-13T02:50:53,2021-11-13T02:50:56,2021-11-13T02:50:59,2021-11-13T02:51:03,2021-11-13T02:51:06,2021-11-13T02:51:09,2021-11-13T02:51:13,2021-11-13T02:51:16,2021-11-13T02:51:19
latitude (deg. north),-32.3095767,-32.30957896666667,-32.30958066666667,-32.30958293333334,-32.30958463333334,-32.309586333333336,-32.309588600000005,-32.3095903,-32.309592,-32.30959466666667,-32.30959666666667,-32.309598666666666,-32.30960133333333,-32.309603333333335,-32.30960533333334,-32.309608000000004,-32.30961,-32.309612,-32.30961013333334,-32.309608733333334,-32.30960733333333,-32.30960546666667,-32.309604066666665,-32.3096022,-32.3096008,-32.3095994,-32.309598,-32.30959893333333,-32.309599633333335,-32.30960056666667,-32.30960126666667,-32.30960196666667,-32.30960266666666,-32.309603599999996,-32.3096043,-32.309605,-32.30960833333333,-32.30961083333333,-32.30961333333333,-32.30961666666666,-32.309619166666664,-32.309621666666665,-32.309625,-32.3096275,-32.30963,-32.3096344,-32.309637699999996,-32.309641
longitude (deg. east),115.8647213,115.86470703333333,115.86469633333334,115.86468206666667,115.86467136666667,115.86466066666667,115.8646464,115.86463570000001,115.864625,115.86460393333334,115.86458813333334,115.86457233333334,115.86455126666667,115.86453546666667,115.86451966666667,115.8644986,115.8644828,115.864467,115.8644398,115.8644194,115.864399,115.8643718,115.8643514,115.8643242,115.8643038,115.86428339999999,115.864263,115.86424819999999,115.8642371,115.8642223,115.8642112,115.8642001,115.864189,115.86417420000001,115.8641631,115.864152,115.86413493333333,115.86412213333334,115.86410933333333,115.86409226666667,115.86407946666667,115.86406666666667,115.8640496,115.8640368,115.864024,115.86401706666666,115.86401186666667,115.86400666666667

spectral units,reflectance (dimensionless)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047
350.0,0.0111594842746854,0.0116555439308286,0.0120835397392511,0.0116712609305978,0.00989261083304882,0.0107343830168247,0.0124275302514434,0.0125510776415467,0.0114583475515246,0.0111616021022201,0.0124638555571437,0.0138903325423598,0.013632389716804,0.013030338101089,0.0122065469622612,0.0109708551317453,0.0114314379170537,0.0128898154944181,0.0122848507016897,0.0113288098946214,0.0103658158332109,0.012901097536087,0.00997824501246214,0.0122835906222463,0.0118143651634455,0.0120578091591597,0.0120583064854145,0.0116358594968915,0.00998031068593264,0.0107977800071239,0.0108734518289566,0.0122185945510864,0.0149016138166189,0.0137398093938828,0.0126644242554903,0.0133281936869025,0.0117049384862185,0.00955639313906431,0.0087185138836503,0.0104817403480411,0.0117001608014107,0.0121876839548349,0.0120631698518991,0.0137560926377773,0.0140586057677865,0.0115459682419896,0.0103194750845432,0.0113684711977839,
351.0,0.0109753301367164,0.0115279201418161,0.0118108140304685,0.0114348921924829,0.00975178834050894,0.010790397413075,0.0122752990573645,0.0125049324706197,0.0114903589710593,0.0108355199918151,0.0124993249773979,0.0136149143800139,0.013545767404139,0.0129201831296086,0.0120434630662203,0.0109013477340341,0.011336368508637,0.0128243044018745,0.0123126190155745,0.0112631879746914,0.0103668048977852,0.0127039989456534,0.00986711401492357,0.0119520993903279,0.0116580035537481,0.0121541079133749,0.0119332727044821,0.0115420063957572,0.00977777037769556,0.0107534443959594,0.0104848751798272,0.0121983801946044,0.014883741736412,0.0137298777699471,0.0125729069113731,0.0132745923474431,0.0116925537586212,0.00935209449380636,0.00856481585651636,0.0104372501373291,0.0116389039903879,0.0119685996323824,0.0120260454714298,0.0139193935319781,0.0140114724636078,0.0114249847829342,0.0103964628651738,0.0114944819360971,
352.0,0.0109875118359923,0.0115627404302359,0.0118886325508356,0.0114140557125211,0.0098341191187501,0.0108621353283525,0.0123350685462356,0.0125261349603534,0.0116260135546327,0.010771163739264,0.0125085730105639,0.0136971734464169,0.0136324586346745,0.0130714662373066,0.0120687959715724,0.0110612735152245,0.0113208554685116,0.0129547966644168,0.0123554011806846,0.0112236477434635,0.0105423666536808,0.0128124486654997,0.00996843632310629,0.0119050238281488,0.0117027489468455,0.0123450392857194,0.0120059540495276,0.0115649560466409,0.00979297701269388,0.0109588084742427,0.0105343470349908,0.012187359854579,0.0149051863700151,0.0138069456443191,0.0125925512984395,0.0134367030113935,0.0117096258327365,0.00943014211952686,0.00866495538502932,0.010438428260386,0.0115699376910925,0.012045606970787,0.0120839523151517,0.0139805506914854,0.0141183594241738,0.0114509714767337,0.010496873408556,0.011681592091918,
353.0,0.0111660668626428,0.0117297908291221,0.0121649438515306,0.0116251679137349,0.010020287707448,0.010916099883616,0.0125626940280199,0.0126344757154584,0.0116971461102366,0.0110210701823235,0.012508749961853,0.0140219982713461,0.0137484231963754,0.0133412098512053,0.0122334724292159,0.0112914638593793,0.0113934306427836,0.0131614971905947,0.0124281924217939,0.0113126095384359,0.0107281496748328,0.0130542097613215,0.010162734426558,0.0121745942160487,0.0118891727179289,0.0123981609940529,0.0121890474110842,0.0117439888417721,0.00998363271355629,0.011211727745831,0.010921067558229,0.0121945450082421,0.0149765396490693,0.0139373354613781,0.0126552330330014,0.0136736398562789,0.0117609910666943,0.00964296981692314,0.00889165606349707,0.0104718720540404,0.0116247599944472,0.0123596005141735,0.0121559724211693,0.0139321563765407,0.0143394824117422,0.0115958573296666,0.0105490665882826,0.0118333380669355,
354.0,0.0111042764037848,0.0116998767480254,0.0120497271418571,0.0117031382396817,0.00982036162167788,0.0108843389898539,0.0125273112207651,0.0127465995028615,0.0114643229171634,0.0110723748803139,0.0125341070815921,0.0139440754428506,0.0135740553960204,0.0132614029571414,0.0121664386242628,0.0112642887979746,0.0113905854523182,0.0131642809137702,0.012433716095984,0.0114270448684692,0.0106173763051629,0.0129132000729442,0.0100465463474393,0.0121986903250217,0.0118326069787145,0.0121189020574093,0.0121604381129146,0.0119421482086182,0.00988361332565546,0.0111557291820645,0.0107044698670506,0.0120932999998331,0.0151174152269959,0.0139421140775084,0.0124568166211247,0.0135847674682736,0.0116865281015635,0.00943144969642162,0.00892635248601437,0.0103210099041462,0.0117758186534047,0.012438110075891,0.0121281947940588,0.0139561304822564,0.0145244561135769,0.0115817235782743,0.0105537930503488,0.0119086829945445,
355.0,0.0112782921642065,0.0117905782535672,0.012170079164207,0.0119203608483076,0.00992004759609699,0.0110364034771919,0.0125609915703535,0.0128514403477311,0.011724635027349,0.0111285233870149,0.0126639902591705,0.0139362309128046,0.0138071030378342,0.0133337257429957,0.0123971719294786,0.0113994851708412,0.0115225035697222,0.0132608022540808,0.012540272437036,0.0116391275078058,0.0107330195605755,0.0130389323458076,0.0102174337953329,0.0122947180643678,0.0118877924978733,0.0124608408659697,0.0123190255835652,0.0120684271678329,0.0100516239181161,0.0111489305272698,0.0107908518984914,0.0124207520857453,0.0152137083932757,0.0141431465744972,0.0126906987279654,0.0136577822268009,0.0118569331243634,0.00952719803899527,0.00913533009588718,0.0104066440835595,0.011883731931448,0.0124344853684306,0.0123512595891953,0.01413385104388,0.014505123719573,0.0117328781634569,0.0106087736785412,0.0121186738833785,
356.0,0.0113505683839321,0.0118722543120384,0.0121189150959253,0.011939880438149,0.00992587022483349,0.0110608078539371,0.0125382728874683,0.0128893423825502,0.0118453353643417,0.0111597767099738,0.0127456337213516,0.0139102544635534,0.0138506218791008,0.0133785558864474,0.0124239902943373,0.0114405080676079,0.0115944473072886,0.013225045055151,0.0124874170869589,0.0116082821041346,0.0107457358390093,0.0131004992872477,0.0103016421198845,0.0122340293601155,0.0119342813268304,0.0125017305836082,0.0124464565888047,0.0120539236813784,0.0101506030187011,0.0110198557376862,0.0107623944059014,0.0125542627647519,0.0151695273816586,0.0142483143135905,0.012837216258049,0.0136800892651081,0.0119215752929449,0.00962782558053732,0.00919327884912491,0.0104590151458979,0.0119377970695496,0.0124659752473235,0.0124166449531913,0.0141210416331887,0.0143867461010814,0.0117717096582055,0.010552367195487,0.0120657691732049,
357.0,0.011251307092607,0.0119222374632955,0.0119463969022036,0.0117717338725924,0.00980588048696518,0.0109521523118019,0.0124858384951949,0.012862091884017,0.0116735612973571,0.0112220216542482,0.0127194598317146,0.0138837257400155,0.013672792352736,0.0133477356284857,0.0122198639437556,0.0113826850429177,0.0115745263174176,0.0131484922021627,0.0123544661328197,0.0114151062443852,0.0106117324903607,0.0130503354594111,0.0102184871211648,0.012111191637814,0.0119691668078303,0.0121533712372184,0.012445529922843,0.0119979362934828,0.010093916207552,0.0108959432691336,0.0106065217405558,0.0123371835798025,0.0150970984250307,0.0142265325412154,0.0127717070281506,0.0136467069387436,0.0118179097771645,0.00962983071804047,0.00907981395721436,0.0104419942945242,0.0119942808523774,0.0125428671017289,0.0122980875894427,0.0139673668891191,0.0143588706851006,0.0116717014461756,0.0104656079784036,0.0117992190644145,
358.0,0.011339670047164,0.0121003286913037,0.0123576754704118,0.0119029572233558,0.0100928656756878,0.0111370887607336,0.0126606794074178,0.0128475809469819,0.0118295839056373,0.0114857414737344,0.0126747423782945,0.0140654165297747,0.0140719162300229,0.0134421028196812,0.0124471168965101,0.0116023188456893,0.0116764474660158,0.0135428393259645,0.0126570668071508,0.0116674387827516,0.0107396170496941,0.0133047644048929,0.0103665385395288,0.0124471224844456,0.0121864574030042,0.0125610455870628,0.0124567467719316,0.0121719781309366,0.0102144936099648,0.011299004778266,0.010953358374536,0.0123331360518932,0.0153269739821553,0.014433023519814,0.0130063388496637,0.0138852410018444,0.0119230709969997,0.00981194619089365,0.00921994633972645,0.0106859263032675,0.0121570937335491,0.0125512667000294,0.012515751644969,0.0142282815650105,0.0146385040134192,0.0117795821279287,0.0107320584356785,0.0119600547477603,
359.0,0.011507329531014,0.0119490846991539,0.0123501103371382,0.0118744960054755,0.00999401416629553,0.0110984882339835,0.0126773295924067,0.0128643028438091,0.0119188735261559,0.0114847337827086,0.012694513425231,0.0141084250062704,0.0140507621690631,0.0133858183398843,0.0124895162880421,0.0116251539438963,0.0116701824590564,0.0135739631950855,0.0126402927562594,0.0117177339270711,0.010800102725625,0.0133228600025177,0.0102660339325666,0.0125179309397936,0.0121995965018868,0.0127079924568534,0.0125708170235157,0.0121779525652528,0.0101290065795183,0.0112799322232604,0.010963293723762,0.0123714720830321,0.0153337782248855,0.0143526075407863,0.0129305310547352,0.0138297472149134,0.0119728241115808,0.00978993810713291,0.00916771125048399,0.0106211146339774,0.012157216668129,0.0125686274841428,0.0124912271276116,0.0142481112852693,0.0146387480199337,0.0117782624438405,0.0107606071978807,0.0120044574141502,
