Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047
UTC datetime,2021-11-13T02:43:53,2021-11-13T02:43:56,2021-11-13T02:44:00,2021-11-13T02:44:03,2021-11-13T02:44:06,2021-11-13T02:44:09,2021-11-13T02:44:13,2021-11-13T02:44:16,2021-11-13T02:44:20,2021-11-13T02:44:23,2021-11-13T02:44:26,2021-11-13T02:44:29,2021-11-13T02:44:33,2021-11-13T02:44:36,2021-11-13T02:44:39,2021-11-13T02:44:43,2021-11-13T02:44:46,2021-11-13T02:44:49,2021-11-13T02:44:53,2021-11-13T02:44:56,2021-11-13T02:44:59,2021-11-13T02:45:03,2021-11-13T02:45:06,2021-11-13T02:45:09,2021-11-13T02:45:13,2021-11-13T02:45:19,2021-11-13T02:45:23,2021-11-13T02:45:26,2021-11-13T02:45:29,2021-11-13T02:45:32,2021-11-13T02:45:36,2021-11-13T02:45:39,2021-11-13T02:45:42,2021-11-13T02:45:45,2021-11-13T02:45:49,2021-11-13T02:45:52,2021-11-13T02:45:55,2021-11-13T02:45:59,2021-11-13T02:46:02,2021-11-13T02:46:05,2021-11-13T02:46:08,2021-11-13T02:46:12,2021-11-13T02:46:15,2021-11-13T02:46:18,2021-11-13T02:46:22,2021-11-13T02:46:25,2021-11-13T02:46:28,2021-11-13T02:46:32
latitude (deg. north),-32.30955986666667,-32.30956176666667,-32.3095643,-32.3095662,-32.3095681,-32.30957,-32.309568133333336,-32.309566733333334,-32.30956486666667,-32.30956346666667,-32.309562066666665,-32.30956066666667,-32.3095588,-32.3095574,-32.309556,-32.3095544,-32.3095532,-32.309552000000004,-32.3095504,-32.3095492,-32.309548,-32.3095464,-32.3095452,-32.309544,-32.3095428,-32.309541,-32.3095398,-32.3095389,-32.309537999999996,-32.3095371,-32.3095359,-32.309535,-32.309532899999994,-32.3095308,-32.309528,-32.3095259,-32.3095238,-32.309521,-32.3095189,-32.3095168,-32.3095147,-32.3095102,-32.3095064,-32.3095026,-32.309497533333335,-32.30949373333333,-32.30948993333333,-32.309484866666665
longitude (deg. east),115.86395606666666,115.86396186666666,115.86396959999999,115.8639754,115.8639812,115.863987,115.86400979999999,115.8640269,115.8640497,115.8640668,115.8640839,115.864101,115.8641238,115.8641409,115.864158,115.8641784,115.8641937,115.864209,115.8642294,115.8642447,115.86426,115.8642804,115.8642957,115.864311,115.8643234,115.864342,115.8643544,115.8643637,115.864373,115.86438229999999,115.86439469999999,115.864404,115.8644212,115.8644384,115.86446133333332,115.86447853333333,115.86449573333333,115.86451866666667,115.86453586666667,115.86455306666666,115.86457026666666,115.8645918,115.8646076,115.8646234,115.86464446666666,115.86466026666666,115.86467606666666,115.86469713333334

spectral units,reflectance (dimensionless)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047
350.0,0.0114975534379482,0.00714014749974012,0.0106422379612923,0.0113402139395475,0.00890354439616203,0.00877994392067194,0.011183968745172,0.00941585656255484,0.0114966602995992,0.00782176107168198,0.009040049277246,0.00896184984594584,0.00905817840248346,0.00948995444923639,0.0082264319062233,0.00890233926475048,0.00930680148303509,0.0093467403203249,0.0107718808576465,0.00923111196607351,0.0103394379839301,0.00887553207576275,0.0114747788757086,0.012344017624855,0.0118067236617208,0.0123741338029504,0.0120671046897769,0.0140206664800644,0.010687343776226,0.0109272794798017,0.0111467959359288,0.0101616093888879,0.0106231430545449,0.0102929268032312,0.0111168557778001,0.0110281798988581,0.0111760580912232,0.00895160529762506,0.0104643870145082,0.00999460928142071,0.0110817467793822,0.0103263631463051,0.011182339861989,0.0108281699940562,0.0100261038169265,0.0112151009961963,0.0108270095661283,0.0109513467177749,
351.0,0.0115512134507298,0.00716482428833842,0.0105794444680214,0.0111612351611257,0.00879526324570179,0.00873504392802715,0.0110836494714022,0.0092569999396801,0.0113503746688366,0.00791543442755938,0.00895298551768065,0.00898797623813152,0.0090031586587429,0.00937764346599579,0.00813951529562473,0.00862809177488089,0.00910657551139593,0.00914061069488525,0.010599784553051,0.00899009499698877,0.0101739587262273,0.00883219949901104,0.0114427851513028,0.0122897960245609,0.0115028833970428,0.012054749764502,0.0120998565107584,0.0138619048520923,0.0104459226131439,0.0109366495162249,0.0108316149562597,0.0101119969040155,0.0105531783774495,0.0102279745042324,0.0110911605879664,0.0109566785395145,0.0112200705334544,0.00871691480278969,0.01038006413728,0.00981712341308594,0.010904491879046,0.00996617320924997,0.011181996203959,0.0109363216906786,0.00976223964244127,0.0110387410968542,0.010774802416563,0.0109533816576004,
352.0,0.0117537789046764,0.00717296497896314,0.0106755709275603,0.0111391730606556,0.00890334974974394,0.0089395884424448,0.011206766590476,0.00941085442900658,0.0113601051270962,0.00805695727467537,0.00899304077029228,0.0089422669261694,0.00894662737846375,0.00944533478468657,0.0081770271062851,0.00869577564299107,0.00913416594266891,0.00927297864109278,0.0106997163966298,0.0089183310046792,0.0101334387436509,0.00881772767752409,0.0113554261624813,0.0123625732958317,0.0115826344117522,0.0120369838550687,0.0122647080570459,0.0138994939625263,0.0105196302756667,0.010983626358211,0.011010748334229,0.0101698078215122,0.0107518173754215,0.0102480687201023,0.0112745249643922,0.0109410211443901,0.0113725326955318,0.00877609010785818,0.010382367298007,0.00990438368171453,0.011093694716692,0.00997008755803108,0.0113152647390962,0.0111426180228591,0.00975649524480104,0.0110842334106565,0.0108975889161229,0.0110526289790869,
353.0,0.0119156800210476,0.00718901306390762,0.0108404466882348,0.0112782437354326,0.0091089615598321,0.00914021674543619,0.0113802151754498,0.0096589233726263,0.0115430196747184,0.00811564084142447,0.00915422104299068,0.00889255572110415,0.00894574634730816,0.00960922706872225,0.00829639844596386,0.00895599368959665,0.00934210419654846,0.00952280033379793,0.0109538463875651,0.00910565629601479,0.0102112898603082,0.0088735343888402,0.0113351680338383,0.0124158961698413,0.0118986731395125,0.0123039837926626,0.0123768867924809,0.0141083803027868,0.0108002759516239,0.0110529167577624,0.0114432852715254,0.01025999058038,0.0109761171042919,0.0104014482349157,0.0114732375368476,0.0110342558473349,0.0115186898037791,0.00902166590094566,0.0104400739073753,0.010159807279706,0.0114240674301982,0.0102953193709254,0.011408444494009,0.0112471980974078,0.0099973501637578,0.0112965246662498,0.0110358465462923,0.0111780529841781,
354.0,0.0118014486506581,0.00717366207391024,0.0107924854382873,0.0112445382401347,0.00909199193120003,0.00896043423563242,0.0112590817734599,0.00938118062913418,0.0115773873403668,0.00805223826318979,0.00915548671036959,0.00900969188660383,0.00901136733591557,0.00957789085805416,0.00825279578566551,0.00870197918266058,0.00933630112558603,0.00927424337714911,0.0108781289309263,0.00910845492035151,0.0101531343534589,0.00899950135499239,0.0115263666957617,0.0122984498739243,0.0117045249789953,0.0123651651665568,0.0123219955712557,0.0141057725995779,0.010701117105782,0.0110904853790998,0.0111889978870749,0.0100782457739115,0.0107952738180757,0.010533832013607,0.0112908389419317,0.011198271997273,0.0114458436146379,0.00886849779635668,0.0103386184200644,0.0102435508742929,0.0112682515755296,0.0102257709950209,0.0112531371414661,0.0111530162394047,0.0100132189691067,0.0112279476597905,0.010927353054285,0.0111276945099235,
355.0,0.0119789773598313,0.00735743157565594,0.0107755986973643,0.0113794235512614,0.00916380248963833,0.00911036040633917,0.0113994348794222,0.00943798664957285,0.011661758646369,0.00823634397238493,0.00917836744338274,0.0090678296983242,0.00911582261323929,0.0096866013482213,0.00840206071734428,0.00879101455211639,0.00952823739498854,0.00940548814833164,0.0109881507232785,0.00931786373257637,0.0103869922459126,0.00907978508621454,0.0116671370342374,0.0125582702457905,0.0116455582901835,0.0124459564685822,0.0124646360054612,0.0142348520457745,0.0109310559928417,0.0113286767154932,0.0112214740365744,0.010385817848146,0.0108591597527266,0.0106265665963292,0.0113133070990443,0.0112831695005298,0.0116083119064569,0.00903618615120649,0.0104926126077771,0.0103796869516373,0.0114138573408127,0.0103655895218253,0.0113693745806813,0.0113041121512651,0.0100663127377629,0.0113849835470319,0.0109860878437757,0.0112212607637048,
356.0,0.0120673039928079,0.00728983012959361,0.0108553403988481,0.0113547453656793,0.00917856395244598,0.00920077599585056,0.0115258563309908,0.00951601099222898,0.0116133959963918,0.00826033391058445,0.00925435498356819,0.00900191534310579,0.00912908464670181,0.00966206938028336,0.00845250580459833,0.00882405694574118,0.00954724755138159,0.00960008427500725,0.0109509043395519,0.00922828912734985,0.0104622663930058,0.00897456426173449,0.0115315159782767,0.0126550272107124,0.0117016462609172,0.0123279187828302,0.0124844526872039,0.014264652505517,0.0109322303906083,0.0113037303090096,0.011158068664372,0.0104995118454099,0.0109073482453823,0.0105764539912343,0.0113389734178782,0.0111068757250905,0.0115565964952111,0.00912636611610651,0.0105086090043187,0.0103048970922828,0.0114971660077572,0.010391958989203,0.0114574870094657,0.0113349538296461,0.0100519377738237,0.0114540411159396,0.0110552860423923,0.0111493151634932,
357.0,0.0119736436754465,0.00704429903998971,0.0109895709902048,0.0112024703994393,0.0091179758310318,0.00912800244987011,0.0114865936338902,0.00951809249818325,0.0114943282678723,0.0080946022644639,0.00935337971895933,0.00894330628216267,0.00910963863134384,0.00953200552612543,0.0083604920655489,0.00872133020311594,0.0093750674277544,0.00962342415004969,0.0107611119747162,0.00890011247247458,0.0103206401690841,0.0088505232706666,0.0113320769742131,0.0125027587637305,0.0117979645729065,0.0121442321687937,0.0123968729749322,0.0142085431143641,0.0106909461319447,0.0110448934137821,0.0109805287793279,0.010286720469594,0.0108797652646899,0.0104735447093844,0.011305570602417,0.0109294280409813,0.0113508841022849,0.00902725290507078,0.0103597296401858,0.0101464213803411,0.0114363981410861,0.0102759273722768,0.0114503335207701,0.0112123498693109,0.0100260358303785,0.0114101907238364,0.0111215244978666,0.0109665179625154,
358.0,0.0120804151520133,0.00737801659852266,0.0110409520566463,0.0114513747394085,0.00917271990329027,0.00928154680877924,0.0114084640517831,0.00976673047989607,0.0116871064528823,0.00825557485222816,0.00939507316797972,0.00920618698000908,0.0093358913436532,0.00974633451551199,0.00846253149211407,0.00895015429705381,0.00950505491346121,0.00953224021941423,0.0109052136540413,0.00915398914366961,0.0104819172993302,0.00920111685991287,0.0117455860599875,0.0126991663128138,0.0118941683322191,0.0124676842242479,0.0126949613913894,0.0144326221197844,0.0109899081289768,0.0112385153770447,0.0112731736153364,0.0104651935398579,0.0110787516459823,0.0106251509860158,0.0114276167005301,0.0114792408421636,0.0117503814399242,0.00912244711071253,0.0105548854917288,0.0105227110907435,0.0116397915408015,0.0104514695703983,0.0116693070158362,0.0114019149914384,0.0102650634944439,0.0116708846762776,0.0114121614024043,0.0112236179411411,
359.0,0.0120045449584723,0.00734736071899533,0.0110619757324457,0.0113709652796388,0.00905878003686666,0.00922585278749466,0.0113935498520732,0.0096550565212965,0.0116467392072082,0.00816170778125525,0.00922288745641708,0.00919588841497898,0.00934213399887085,0.00967169832438231,0.00856867711991072,0.00895396713167429,0.00946117006242275,0.00953153148293495,0.0109460735693574,0.00912377797067165,0.010480273514986,0.0090869627892971,0.011679882183671,0.0126305166631937,0.0119036370888352,0.0125181972980499,0.0127474274486303,0.0143338590860367,0.0109183639287949,0.0111641492694616,0.0113217532634735,0.0104233864694834,0.0110762603580952,0.0105834724381566,0.0114350784569979,0.0113819614052773,0.0116786975413561,0.00905481912195683,0.0106164021417499,0.0104435188695788,0.0115547766909003,0.0104430373758078,0.0116131529211998,0.0113708302378654,0.0102241542190313,0.0115233305841684,0.011250271461904,0.0112582324072719,
