Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046
UTC datetime,2021-11-13T02:26:20,2021-11-13T02:26:23,2021-11-13T02:26:27,2021-11-13T02:26:30,2021-11-13T02:26:33,2021-11-13T02:26:37,2021-11-13T02:26:40,2021-11-13T02:26:43,2021-11-13T02:26:47,2021-11-13T02:26:50,2021-11-13T02:26:54,2021-11-13T02:26:57,2021-11-13T02:27:00,2021-11-13T02:27:03,2021-11-13T02:27:07,2021-11-13T02:27:10,2021-11-13T02:27:14,2021-11-13T02:27:17,2021-11-13T02:27:20,2021-11-13T02:27:23,2021-11-13T02:27:27,2021-11-13T02:27:30,2021-11-13T02:27:33,2021-11-13T02:27:37,2021-11-13T02:27:40,2021-11-13T02:27:43,2021-11-13T02:27:47,2021-11-13T02:27:50,2021-11-13T02:27:53,2021-11-13T02:27:57,2021-11-13T02:28:00,2021-11-13T02:28:03,2021-11-13T02:28:07,2021-11-13T02:28:10,2021-11-13T02:28:13,2021-11-13T02:28:17,2021-11-13T02:28:20,2021-11-13T02:28:23,2021-11-13T02:28:26,2021-11-13T02:28:30,2021-11-13T02:28:33,2021-11-13T02:28:37,2021-11-13T02:28:40,2021-11-13T02:28:43,2021-11-13T02:28:47,2021-11-13T02:28:50,2021-11-13T02:28:53
latitude (deg. north),-32.309229933333334,-32.309233733333336,-32.3092388,-32.309242600000005,-32.3092464,-32.309251466666666,-32.3092533,-32.309251200000006,-32.3092484,-32.3092463,-32.3092435,-32.3092414,-32.3092393,-32.3092372,-32.3092344,-32.30923226666667,-32.309229333333334,-32.30922713333333,-32.30922493333333,-32.30922273333333,-32.3092198,-32.3092176,-32.3092154,-32.309212466666665,-32.3092105,-32.309208999999996,-32.309207,-32.3092055,-32.309204,-32.309202,-32.3092005,-32.309199,-32.309197,-32.30919586666667,-32.309195466666665,-32.30919493333334,-32.30919453333333,-32.309194133333335,-32.30919373333334,-32.3091932,-32.309192800000005,-32.30919226666667,-32.309194833333336,-32.309203333333336,-32.30921466666667,-32.30922316666667,-32.30923166666667
longitude (deg. east),115.86389773333333,115.86390693333334,115.8639192,115.8639284,115.8639376,115.86394986666667,115.8639612,115.8639768,115.8639976,115.8640132,115.864034,115.8640496,115.8640652,115.86408080000001,115.86410160000001,115.86411763333334,115.86414016666667,115.86415706666668,115.86417396666667,115.86419086666668,115.86421340000001,115.8642303,115.86424720000001,115.86426973333334,115.86428520000001,115.8642978,115.8643146,115.8643272,115.8643398,115.86435660000001,115.8643692,115.8643818,115.8643986,115.86441363333333,115.86443353333333,115.86446006666667,115.86447996666666,115.86449986666666,115.86451976666666,115.8645463,115.8645662,115.86459273333332,115.86460966666667,115.86462066666667,115.86463533333333,115.86464633333333,115.86465733333333

spectral units,reflectance (dimensionless)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046
350.0,0.0135793462395668,0.0107239009812474,0.0117508275434375,0.0118319885805249,0.0102439802139997,0.0112015018239617,0.0105057889595628,0.010248089209199,0.0105067063122988,0.011121790856123,0.0111296875402331,0.0107210418209434,0.0105578377842903,0.010339961387217,0.0111411372199655,0.0110498806461692,0.0105011994019151,0.0090941721573472,0.00981737766414881,0.00906388089060783,0.00920170079916716,0.0100329145789146,0.00937968492507935,0.0120240701362491,0.011046496219933,0.0109728779643774,0.0135217467322946,0.0109205972403288,0.0127274794504046,0.0117556964978576,0.0109325079247355,0.0121184401214123,0.0128331826999784,0.014750549569726,0.01111123804003,0.0129002779722214,0.0116388946771622,0.0126851228997111,0.0129021145403385,0.0131281735375524,0.00905470736324787,0.0107952337712049,0.0123939532786608,0.0110772512853146,0.0124399168416858,0.0099654933437705,0.0109288319945335,
351.0,0.0133483037352562,0.010546981357038,0.0115513550117612,0.0117428172379732,0.0103676412254572,0.0108260829001665,0.0106020532548428,0.0100509198382497,0.0103327073156834,0.0107644712552428,0.0109635479748249,0.0107606155797839,0.0107285855337977,0.0102735050022602,0.0110190818086267,0.0107719581574202,0.010427625849843,0.00915540847927332,0.00983881391584873,0.00912310648709536,0.00873865559697151,0.00988008640706539,0.00947180762887001,0.0117247849702835,0.0111218532547355,0.0108472723513842,0.0135311987251043,0.0109019000083208,0.0125507013872266,0.0114363264292479,0.0106346560642123,0.0122094554826617,0.0126316742971539,0.0147410230711102,0.0108366338536143,0.0128731122240424,0.0116542568430305,0.0126570146530867,0.0127422725781798,0.01282106526196,0.00897470489144325,0.0107182441279292,0.0122996363788843,0.0109945898875594,0.0125048970803618,0.00973218120634556,0.0106127774342895,
352.0,0.013384054414928,0.0106054553762078,0.0115651227533817,0.0118338903412223,0.0104021430015564,0.0108565026894212,0.0108011374250054,0.0100533626973629,0.0103236576542258,0.0107216835021973,0.0109977498650551,0.0109426556155086,0.0108433496206999,0.0103273168206215,0.0109863420948386,0.0108938431367278,0.010559031739831,0.00925603322684765,0.00993998534977436,0.00913505163043737,0.00868965219706297,0.00992237590253353,0.00957278162240982,0.0116681279614568,0.0112485243007541,0.0108746904879808,0.0136113278567791,0.0111092515289783,0.0127241211012006,0.0114751858636737,0.0106651028618217,0.012190256267786,0.0126769589260221,0.014851844869554,0.0107277939096093,0.0129928961396217,0.0117433415725827,0.0126577140763402,0.0126355420798063,0.0129583133384585,0.00897402502596378,0.0108044808730483,0.0123953837901354,0.0109856352210045,0.0125681590288877,0.00979418959468603,0.0107356803491712,
353.0,0.0137069346383214,0.0108164623379707,0.0117412563413382,0.0119994645938277,0.0103782303631306,0.011259057559073,0.0109244044870138,0.0101713920012116,0.0104591269046068,0.0109526878222823,0.0111169014126062,0.0110686616972089,0.0107970731332898,0.0104380287230015,0.0111000966280699,0.0112085789442062,0.0107511198148131,0.00933392811566591,0.0100398547947407,0.00915387459099293,0.0090281730517745,0.0100348815321922,0.00964846089482307,0.0118998233228922,0.0113260503858328,0.0109808119013906,0.0136822806671262,0.0113130146637559,0.0130468914285302,0.0117663387209177,0.010950269177556,0.0121623016893864,0.0128154875710607,0.0149894412606955,0.0108850160613656,0.0131602752953768,0.0118290046229959,0.0126917650923133,0.0126384058967233,0.0133286267518997,0.00903283804655075,0.0109931007027626,0.0125725492835045,0.0110807856544852,0.0126149505376816,0.0100335609167814,0.0110806431621313,
354.0,0.0137985302135348,0.0107279242947698,0.0117083387449384,0.01189717464149,0.0104627246037126,0.0111962305381894,0.0109499329701066,0.0100319748744369,0.0104621248319745,0.0109497867524624,0.0110805928707123,0.0110225845128298,0.0107510788366199,0.010449243709445,0.0112103875726461,0.0111232819035649,0.0106683829799294,0.00927012413740158,0.010033686645329,0.0092976950109005,0.00902996584773064,0.00979485828429461,0.0096884798258543,0.0119917383417487,0.0113151110708714,0.0109297716990113,0.013660591095686,0.0111548490822315,0.0129873156547546,0.0116089908406138,0.0109957214444876,0.0122041199356318,0.012623387388885,0.0147450529038906,0.0108728865161538,0.0130331432446837,0.0117824953049421,0.0126997260376811,0.0125464061275125,0.0131660904735327,0.00902658794075251,0.0108897425234318,0.0125698074698448,0.0111182071268559,0.0126368813216686,0.00988023076206446,0.0108688389882445,
355.0,0.0138528849929571,0.010900110937655,0.0119014531373978,0.0121253728866577,0.0105065768584609,0.0112596554681659,0.0111011238768697,0.0102622825652361,0.0105933398008347,0.0111838178709149,0.0113752903416753,0.0112196318805218,0.0109131122007966,0.010370128788054,0.0112163303419948,0.0112740509212017,0.0107168108224869,0.00939975399523973,0.0103878164663911,0.00938538182526827,0.00908764638006687,0.0100466487929225,0.00979047548025846,0.0120331244543195,0.0115183144807816,0.0110569773241878,0.0138055710121989,0.0112248342484236,0.0131252240389585,0.0116754798218608,0.0111679220572114,0.0123111056163907,0.0129966521635652,0.0149583527818322,0.0110184689983726,0.0131129333749413,0.01187723595649,0.0128965126350522,0.0128541411831975,0.0133495293557644,0.00898340996354818,0.0110955303534865,0.0126744909211993,0.0112088080495596,0.0127123538404703,0.00997641030699015,0.0109902108088136,
356.0,0.0137593140825629,0.0110303852707148,0.0119242845103145,0.0121739096939564,0.0104228276759386,0.0111671099439263,0.0111106541007757,0.0103531908243895,0.0105203613638878,0.0112370569258928,0.0113756591454148,0.0112518407404423,0.0109725967049599,0.0102926827967167,0.0112078301608562,0.0112271718680859,0.0107064517214894,0.00940153654664755,0.010399853810668,0.00929540675133467,0.00907156430184841,0.0100574437528849,0.00976070482283831,0.0119969919323921,0.0115734776481986,0.0110896583646536,0.0138727957382798,0.0112646156921983,0.0131621155887842,0.0116379018872976,0.0111055877059698,0.012338487431407,0.0130756590515375,0.0150202820077538,0.0109788058325648,0.0130552016198635,0.0118822082877159,0.0129217905923724,0.0130115821957588,0.0133262248709798,0.0089638065546751,0.0111851999536157,0.0125790229067206,0.011206204071641,0.0126467375084758,0.00996332615613937,0.0110059976577759,
357.0,0.013605541549623,0.0110087273642421,0.0117957973852754,0.0120028024539351,0.0103168692439795,0.0109934825450182,0.0110026095062494,0.0102432547137141,0.0103066451847553,0.0111132925376296,0.0110714174807072,0.0111138299107552,0.0108875390142202,0.010321231558919,0.0112652415409684,0.0109747676178813,0.0106351086869836,0.00926745496690273,0.0100594153627753,0.00915577262639999,0.00903057120740414,0.00977151840925217,0.00964825600385666,0.0119569869711995,0.0114808520302176,0.0110717853531241,0.0138380844146013,0.0112461401149631,0.0130741698667407,0.0115289408713579,0.0108606936410069,0.0123423906043172,0.0127415601164103,0.0148185268044472,0.0108204977586865,0.0128946164622903,0.0118144452571869,0.0127792693674564,0.012926273047924,0.013098806142807,0.00902295019477606,0.0110607901588082,0.0124273831024766,0.0111430594697595,0.0125368013978004,0.00981726683676243,0.0108874039724469,
358.0,0.0137311927974224,0.0110784182325006,0.0121178552508354,0.0122676501050591,0.0104905851185322,0.0113239325582981,0.0112003991380334,0.0105467634275556,0.0105400253087282,0.0114160869270563,0.0113124856725335,0.0113750835880637,0.0110050076618791,0.0105455266311765,0.0114158261567354,0.0111436080187559,0.0107973841950297,0.0094405896961689,0.0103120151907206,0.00935324560850859,0.00927437376230955,0.0101354718208313,0.00981372222304344,0.0121006015688181,0.0117466133087873,0.0114843212068081,0.0140016106888652,0.0115238064900041,0.01327208802104,0.0119211589917541,0.011048061773181,0.0126184532418847,0.0129838678985834,0.0150275928899646,0.0111577231436968,0.0132102202624083,0.0120416143909097,0.0129687031731009,0.0131849432364106,0.0134975276887417,0.00919441040605307,0.0111539056524634,0.0129383811727166,0.0112860454246402,0.0128354905173182,0.0100360065698624,0.0112559096887708,
359.0,0.0137442164123058,0.0110916988924146,0.0120082199573517,0.0122023085132241,0.0104027632623911,0.0112216919660568,0.0112285511568189,0.0105161732062697,0.0105817625299096,0.0114585431292653,0.0113986544311047,0.0112600261345506,0.0110475523397326,0.0106349727138877,0.0114014213904738,0.0112232388928533,0.0108795007690787,0.00940992590039968,0.010179459117353,0.00933078676462173,0.00925213750451803,0.0102863907814026,0.0097871320322156,0.0120025631040335,0.0116184670478106,0.0115159060806036,0.0139286043122411,0.0114526646211743,0.0131338192149997,0.0118808373808861,0.0110962381586432,0.012533969245851,0.0129850571975112,0.0151038756594062,0.011223629117012,0.0131939416751266,0.0120393773540854,0.012995433062315,0.0131074246019125,0.0134330773726106,0.00916997902095318,0.0111094415187836,0.012938923202455,0.0112993307411671,0.0127695444971323,0.00997873209416866,0.0111237578094006,
