Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044
UTC datetime,2021-11-13T02:35:51,2021-11-13T02:35:54,2021-11-13T02:35:57,2021-11-13T02:36:01,2021-11-13T02:36:04,2021-11-13T02:36:07,2021-11-13T02:36:11,2021-11-13T02:36:14,2021-11-13T02:36:17,2021-11-13T02:36:21,2021-11-13T02:36:24,2021-11-13T02:36:27,2021-11-13T02:36:30,2021-11-13T02:36:34,2021-11-13T02:36:37,2021-11-13T02:36:40,2021-11-13T02:36:44,2021-11-13T02:36:47,2021-11-13T02:36:50,2021-11-13T02:36:54,2021-11-13T02:36:57,2021-11-13T02:37:00,2021-11-13T02:37:04,2021-11-13T02:37:07,2021-11-13T02:37:10,2021-11-13T02:37:14,2021-11-13T02:37:17,2021-11-13T02:37:20,2021-11-13T02:37:23,2021-11-13T02:37:27,2021-11-13T02:37:30,2021-11-13T02:37:37,2021-11-13T02:37:40,2021-11-13T02:37:43,2021-11-13T02:37:47,2021-11-13T02:37:50,2021-11-13T02:37:53,2021-11-13T02:37:57,2021-11-13T02:38:00,2021-11-13T02:38:04,2021-11-13T02:38:07,2021-11-13T02:38:10,2021-11-13T02:38:14,2021-11-13T02:38:17,2021-11-13T02:38:20
latitude (deg. north),-32.3094112,-32.309411,-32.3094108,-32.309410533333335,-32.30941033333333,-32.30941013333333,-32.3094084,-32.309406,-32.3094036,-32.3094004,-32.309398,-32.3093956,-32.3093932,-32.30939,-32.3093876,-32.3093859,-32.309385500000005,-32.3093852,-32.3093849,-32.3093845,-32.3093842,-32.3093839,-32.309383499999996,-32.3093832,-32.30938263333333,-32.30938116666667,-32.30938006666666,-32.309378966666664,-32.309377866666665,-32.3093764,-32.3093753,-32.30937273333333,-32.30937143333334,-32.309369733333334,-32.30936746666667,-32.309365766666666,-32.30936406666667,-32.3093618,-32.3093601,-32.30935783333333,-32.30935613333333,-32.30935686666666,-32.30936433333333,-32.30936993333333,-32.30937553333333
longitude (deg. east),115.8639334,115.863944,115.8639546,115.86396873333334,115.86397933333333,115.86398993333333,115.8640076,115.8640235,115.8640394,115.8640606,115.8640765,115.86409239999999,115.8641083,115.86412949999999,115.8641454,115.86416036666667,115.86417783333333,115.86419093333333,115.86420403333334,115.8642215,115.8642346,115.8642477,115.86426516666667,115.86427826666667,115.86429293333333,115.86431666666667,115.86433446666666,115.86435226666667,115.86437006666667,115.8643938,115.8644116,115.86445313333333,115.86447036666667,115.86448646666666,115.86450793333333,115.86452403333332,115.86454013333334,115.8645616,115.8645777,115.86459916666666,115.86461526666666,115.8646301,115.8646465,115.8646588,115.8646711

spectral units,reflectance (dimensionless)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044
350.0,0.00711179338395596,0.009813885204494,0.0117093650624156,0.0126186525449157,0.0126911606639624,0.0126946866512299,0.0116604389622808,0.0111723151057959,0.00860755611211061,0.00918495748192072,0.0109833180904388,0.0114402733743191,0.0103735662996769,0.0105192624032497,0.00994687899947166,0.0107776150107384,0.0104479063302279,0.0102181471884251,0.0109511455520988,0.0103901559486985,0.0094391256570816,0.00975412037223578,0.0100384745746851,0.0127442488446832,0.0147956470027566,0.0131805399432778,0.012200809083879,0.0113544249907136,0.0116750095039606,0.0116071784868836,0.0134591981768608,0.0112123303115368,0.0124150803312659,0.0119710825383663,0.0113949719816446,0.0110395830124617,0.0129024414345622,0.0100941807031631,0.0135534182190895,0.0126173300668597,0.0133061911910772,0.0131979361176491,0.0110705113038421,0.0114791197702289,0.0112232966348529,
351.0,0.00705974595621228,0.00957578327506781,0.0115087870508432,0.0123303383588791,0.012414962053299,0.0125782424584031,0.011324429884553,0.011066478677094,0.00867947842925787,0.00910233147442341,0.0110844951122999,0.0113596273586154,0.0101003963500261,0.0103237256407738,0.00998709630221128,0.0105518996715546,0.0102816866710782,0.0100479880347848,0.0107351839542389,0.0103784259408712,0.00950030516833067,0.00980658642947674,0.0100164217874408,0.0126292705535889,0.0144195957109332,0.0130391679704189,0.0119654862210155,0.0113633098080754,0.011522657237947,0.0114865945652127,0.0133193163201213,0.0110329538583755,0.0123142572119832,0.0119603984057903,0.0111492229625583,0.0108750974759459,0.0127133401110768,0.00992745719850063,0.0133413420990109,0.0123805021867156,0.0133784804493189,0.0131969414651394,0.0108438720926642,0.011025620624423,0.011118127964437,
352.0,0.00703300908207893,0.00964535493403673,0.0115331569686532,0.0123952627182007,0.0124047752469778,0.0126636708155274,0.0112860621884465,0.0112245678901672,0.00880736671388149,0.00915881898254156,0.0111695164814591,0.0114408126100898,0.0102175790816545,0.0104328636080027,0.0100600374862552,0.0106598697602749,0.0103757595643401,0.0100196963176131,0.0107940901070833,0.0105380536988378,0.00952558591961861,0.00998252350836992,0.0101207876577973,0.0127044171094894,0.0145382592454553,0.0131295183673501,0.0119751179590821,0.0114129697903991,0.0114906337112188,0.0115122841671109,0.0134168742224574,0.0110391462221742,0.0124601172283292,0.0119038736447692,0.0110722817480564,0.0109877549111843,0.0128025747835636,0.00993809849023819,0.0134142842143774,0.0123640997335315,0.0134035591036081,0.0130879357457161,0.0108592873439193,0.0108886454254389,0.0112828938290477,
353.0,0.00703842099756002,0.00991234090179205,0.011760707013309,0.0127028794959188,0.0126367686316371,0.0128273814916611,0.0115292808040977,0.0114807924255729,0.00889056082814932,0.00930471532046795,0.0112117705866694,0.0115832379087806,0.0106024583801627,0.0107112973928452,0.0100602544844151,0.0109137380495667,0.0105990441516042,0.0101892985403538,0.0110528832301497,0.010750338435173,0.00950881186872721,0.0100781349465251,0.0102860070765018,0.012877345085144,0.01498809363693,0.0133530264720321,0.0122796259820461,0.01146877463907,0.0116148022934794,0.0115681467577815,0.0136508038267493,0.0112182395532727,0.0127025749534369,0.0119125870987773,0.0112250866368413,0.0111994929611683,0.0130068752914667,0.0100852465257049,0.0137291140854359,0.0125980116426945,0.0134441191330552,0.013040829449892,0.0110386610031128,0.01119015365839,0.0115312086418271,
354.0,0.00707874074578285,0.00975347124040127,0.0117455339059234,0.0127263804897666,0.012570315040648,0.0127027034759521,0.0114985816180706,0.0114150764420629,0.00896962452679873,0.0093840416520834,0.0112096248194575,0.0114947613328695,0.0105605460703373,0.0105753149837255,0.00976030249148607,0.0106083517894149,0.0105886347591877,0.0103472406044602,0.0108920382335782,0.0108075169846416,0.00951418001204729,0.0100123072043061,0.0103433234617114,0.0128639684990048,0.0148232113569975,0.0133452601730824,0.0123057225719094,0.0114737097173929,0.0116770621389151,0.0114376032724977,0.013633226044476,0.0111822029575706,0.0125642083585262,0.0120955975726247,0.0112916929647326,0.0109395682811737,0.0128670679405332,0.00996066629886627,0.0136907426640391,0.0127580622211099,0.0135390041396022,0.0132352691143751,0.0109251216053963,0.0113351074978709,0.0114250322803855,
355.0,0.00728401122614741,0.00986331049352884,0.0118931960314512,0.0129179628565907,0.0126594118773937,0.0128085827454925,0.0116716017946601,0.0116233909502625,0.00908764079213142,0.00944014173001051,0.011381465010345,0.0117215821519494,0.0106421513482928,0.0106819989159703,0.0100449835881591,0.0108315125107765,0.0105763226747513,0.0104259941726923,0.0111152986064553,0.0108399819582701,0.00959890242666006,0.0100919511169195,0.0103291990235448,0.012972948141396,0.0148484949022532,0.0133960256353021,0.0123257040977478,0.0116104856133461,0.0118353199213743,0.0117134712636471,0.013825879432261,0.0113761639222503,0.0125072728842497,0.0121966218575835,0.011376028880477,0.0112635977566242,0.0129777202382684,0.0101154828444123,0.0139339547604322,0.0129319792613387,0.0137829752638936,0.0134294116869569,0.0112328417599201,0.0113980108872056,0.0115719549357891,
356.0,0.00731668435037136,0.00992689467966557,0.0119341900572181,0.0128726921975613,0.0126931788399816,0.0128438454121351,0.0117098223417997,0.0116362720727921,0.00907793268561363,0.00936488620936871,0.0114541724324226,0.0118173668161035,0.0106603736057878,0.0106923617422581,0.0102406432852149,0.0109603572636843,0.0105386497452855,0.010328458622098,0.0112329944968224,0.0108462739735842,0.00948179513216019,0.010121738538146,0.0102875372394919,0.0129785016179085,0.0149230686947703,0.0133596723899245,0.0123060094192624,0.0116233704611659,0.0119209252297878,0.0118475835770369,0.0137369837611914,0.0114582981914282,0.0124870296567678,0.0121742263436317,0.0113358404487371,0.0114254178479314,0.0131058972328901,0.0101324841380119,0.0139289498329163,0.0129636451601982,0.0137558942660689,0.013346646912396,0.0113645736128092,0.0112397838383913,0.0116100432351232,
357.0,0.00717174122110009,0.00988261215388775,0.0118670174852014,0.0126391248777509,0.0126655902713537,0.0128130754455924,0.0115763274952769,0.0114141954109073,0.00901414453983307,0.00924302451312542,0.0114103611558676,0.0117053324356675,0.0106117725372314,0.0106170065701008,0.0101305786520243,0.0108585925772786,0.010548279620707,0.0101976571604609,0.0111303217709064,0.0108264349400997,0.009287990629673,0.0100815305486321,0.0102952299639583,0.0129393553361297,0.0149185676127672,0.0132771404460073,0.0122908186167479,0.0115073872730136,0.0119302859529853,0.0117450067773461,0.0134128732606769,0.0113637112081051,0.0124969035387039,0.0121043305844069,0.0112735042348504,0.0112163973972201,0.0131474500522017,0.00996751431375742,0.0136746848002076,0.0128683419898152,0.0135045982897282,0.0131932599470019,0.0111948791891336,0.0110607640817761,0.0115084405988455,
358.0,0.00729142827913165,0.0101031400263309,0.0120848761871457,0.0128936357796192,0.0128928711637855,0.0131798274815083,0.0116943707689643,0.0115638934075832,0.00926311034709215,0.00938838347792625,0.0115968445315957,0.0118791228160262,0.0107990493997931,0.010997629724443,0.0102710835635662,0.0111995683982968,0.0108079165220261,0.0104313343763351,0.0113141350448132,0.010800433345139,0.00963777117431164,0.0102264499291778,0.010453182272613,0.0133018447086215,0.0148645928129554,0.013454731553793,0.0124433655291796,0.0116070723161101,0.0120911663398147,0.0120006473734975,0.0136404726654291,0.0114613305777311,0.0126430746167898,0.0121571216732264,0.0115850223228335,0.0113238198682666,0.0132715934887528,0.0101422667503357,0.0139342872425914,0.0128850676119328,0.0136775877326727,0.0137005392462015,0.0113363806158304,0.0114418547600508,0.0117514999583364,
359.0,0.0073229786939919,0.0100728776305914,0.011896314099431,0.012970463372767,0.0128870494663715,0.0130970887839794,0.0117637813091278,0.0117068951949477,0.00923159904778004,0.0094965323805809,0.011586838401854,0.0117907403036952,0.0107196001335979,0.0109040969982743,0.0102290259674191,0.0110973538830876,0.0107761453837156,0.0104685565456748,0.0112831154838204,0.0108883660286665,0.00970430206507444,0.0103485463187099,0.0105297770351171,0.0132752610370517,0.0148689243942499,0.0134916994720697,0.0124722886830568,0.0116312988102436,0.0120630152523518,0.0119292717427015,0.0136541938409209,0.0115115270018578,0.0127510167658329,0.0122663723304868,0.0115332910791039,0.0113450353965163,0.0131863597780466,0.0101257227361202,0.0139893498271704,0.0128211751580238,0.0137503575533628,0.0136068454012275,0.0112742008641362,0.0114779118448496,0.0116757340729237,
