Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047
UTC datetime,2021-11-13T02:43:53,2021-11-13T02:43:56,2021-11-13T02:44:00,2021-11-13T02:44:03,2021-11-13T02:44:06,2021-11-13T02:44:09,2021-11-13T02:44:13,2021-11-13T02:44:16,2021-11-13T02:44:20,2021-11-13T02:44:23,2021-11-13T02:44:26,2021-11-13T02:44:29,2021-11-13T02:44:33,2021-11-13T02:44:36,2021-11-13T02:44:39,2021-11-13T02:44:43,2021-11-13T02:44:46,2021-11-13T02:44:49,2021-11-13T02:44:53,2021-11-13T02:44:56,2021-11-13T02:44:59,2021-11-13T02:45:03,2021-11-13T02:45:06,2021-11-13T02:45:09,2021-11-13T02:45:13,2021-11-13T02:45:19,2021-11-13T02:45:23,2021-11-13T02:45:26,2021-11-13T02:45:29,2021-11-13T02:45:32,2021-11-13T02:45:36,2021-11-13T02:45:39,2021-11-13T02:45:42,2021-11-13T02:45:45,2021-11-13T02:45:49,2021-11-13T02:45:52,2021-11-13T02:45:55,2021-11-13T02:45:59,2021-11-13T02:46:02,2021-11-13T02:46:05,2021-11-13T02:46:08,2021-11-13T02:46:12,2021-11-13T02:46:15,2021-11-13T02:46:18,2021-11-13T02:46:22,2021-11-13T02:46:25,2021-11-13T02:46:28,2021-11-13T02:46:32
latitude (deg. north),-32.30955986666667,-32.30956176666667,-32.3095643,-32.3095662,-32.3095681,-32.30957,-32.309568133333336,-32.309566733333334,-32.30956486666667,-32.30956346666667,-32.309562066666665,-32.30956066666667,-32.3095588,-32.3095574,-32.309556,-32.3095544,-32.3095532,-32.309552000000004,-32.3095504,-32.3095492,-32.309548,-32.3095464,-32.3095452,-32.309544,-32.3095428,-32.309541,-32.3095398,-32.3095389,-32.309537999999996,-32.3095371,-32.3095359,-32.309535,-32.309532899999994,-32.3095308,-32.309528,-32.3095259,-32.3095238,-32.309521,-32.3095189,-32.3095168,-32.3095147,-32.3095102,-32.3095064,-32.3095026,-32.309497533333335,-32.30949373333333,-32.30948993333333,-32.309484866666665
longitude (deg. east),115.86395606666666,115.86396186666666,115.86396959999999,115.8639754,115.8639812,115.863987,115.86400979999999,115.8640269,115.8640497,115.8640668,115.8640839,115.864101,115.8641238,115.8641409,115.864158,115.8641784,115.8641937,115.864209,115.8642294,115.8642447,115.86426,115.8642804,115.8642957,115.864311,115.8643234,115.864342,115.8643544,115.8643637,115.864373,115.86438229999999,115.86439469999999,115.864404,115.8644212,115.8644384,115.86446133333332,115.86447853333333,115.86449573333333,115.86451866666667,115.86453586666667,115.86455306666666,115.86457026666666,115.8645918,115.8646076,115.8646234,115.86464446666666,115.86466026666666,115.86467606666666,115.86469713333334

spectral units,Radiance (W m^-2 nm^-1 sr^-1)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047
350.0,0.000763219373766333,0.000473970343591645,0.000706442689988762,0.000752775056753308,0.000591026386246085,0.000582821725402027,0.000742403324693441,0.000625034212134779,0.000763160118367523,0.000519216526299715,0.000600087747443467,0.000594896788243204,0.000601291190832853,0.000629952934104949,0.000546078954357654,0.00059094640891999,0.000617795041762292,0.000620446226093918,0.000715048518031836,0.000612770672887564,0.000686342478729784,0.000589166942518204,0.000761707662604749,0.000819408567622304,0.000783742405474186,0.000821407709736377,0.000801026821136475,0.000930706271901727,0.00070943683385849,0.000725364021491259,0.000739935727324337,0.000674538081511855,0.00070517515996471,0.000683255027979612,0.000737948343157768,0.00073206186061725,0.000741878233384341,0.000594216748140752,0.000694636779371649,0.000663452432490885,0.000735617708414793,0.000685474602505565,0.000742295233067125,0.000718785042408854,0.000665543077047914,0.000744469929486513,0.000718707975465804,0.000726961647160351,
351.0,0.000780269154347479,0.000483974348753691,0.000714627385605127,0.000753926578909159,0.000594108365476131,0.000590040581300855,0.000748685735743493,0.000625298009254038,0.000766702753026038,0.000534677063114941,0.000604762288276106,0.000607125868555158,0.000608151429332793,0.000633447314612567,0.00054981344146654,0.00058281613746658,0.00061513704713434,0.000617436075117439,0.000716001377440989,0.000607268942985684,0.000687237363308668,0.000596603320445865,0.000772944942582399,0.000830159347970039,0.000777004461269826,0.000814282277133316,0.000817329215351492,0.000936353288125247,0.000705608224961907,0.000738756149075925,0.000731661217287183,0.000683051999658346,0.000712853157892823,0.000690886052325368,0.000749193190131336,0.000740109069738537,0.000757900823373348,0.000588816008530557,0.000701159529853612,0.000663133629132062,0.000736583897378296,0.000673201750032604,0.000755328976083547,0.000738733971957117,0.000659426325000823,0.000745652301702648,0.000727823586203158,0.000739886367227882,
352.0,0.000803170085418969,0.000490149715915322,0.000729493040125817,0.000761172268539667,0.000608391943387687,0.000610868271905929,0.000765791162848473,0.000643071252852678,0.000776269182097167,0.000550555472727865,0.000614520802628249,0.00061105121858418,0.000611349241808057,0.000645427324343473,0.000558760191779584,0.000594207842368633,0.000624164298642427,0.000633649760857224,0.000731142936274409,0.000609415699727833,0.000692447531037033,0.000602541142143309,0.00077594950562343,0.00084477080963552,0.00079147529322654,0.000822522328235209,0.000838083389680833,0.000949793145991862,0.000718837138265371,0.000750543316826224,0.000752396648749709,0.000694932765327394,0.000734703149646521,0.000700280535966158,0.000770421291235834,0.000747632002457976,0.000777118431869894,0.000599695893470198,0.000709457555785775,0.000676795549225062,0.000758064619731158,0.000681285280734301,0.000773205189034343,0.000761407718528062,0.000666689884383231,0.000757418107241392,0.00074466411024332,0.000755258486606181,
353.0,0.000819646171294153,0.000494512030854821,0.000745683908462524,0.000775798747781664,0.000626579916570336,0.000628729874733835,0.000782813061960042,0.000664410239551216,0.000794011924881488,0.000558252155315131,0.000629693211521953,0.000611693947575986,0.000615352764725685,0.000660991761833429,0.000570685951970518,0.000616057659499347,0.000642617116682231,0.000655046722386032,0.000753484317101538,0.000626352499239147,0.000702405988704413,0.000610385555773973,0.000779714435338974,0.000854054640512913,0.000818476313725114,0.000846356502734125,0.000851371267344803,0.000970475899521261,0.00074292067438364,0.000760299153625965,0.000787151453550905,0.000705756014212966,0.00075501628452912,0.000715486414264888,0.000789211830124259,0.00075901550007984,0.000792338338214904,0.000620575097855181,0.000718143361154944,0.000698864634614438,0.00078582955757156,0.000708186125848442,0.000784754869528115,0.00077366316691041,0.000687689695041627,0.000777056207880378,0.000759124930482358,0.000768906844314188,
354.0,0.000817232299596071,0.00049676513299346,0.000747363141272217,0.000778667104896158,0.000629606540314853,0.000620496342889965,0.000779674213845283,0.000649632420390844,0.000801716407295316,0.000557605235371739,0.000634003488812596,0.000623907370027155,0.000624023377895355,0.000663254351820797,0.000571493525058031,0.000602598767727613,0.000646524596959352,0.000642227183561772,0.000753293803427368,0.000630746595561504,0.000703089055605233,0.000623201776761562,0.000798183318693191,0.00085164891788736,0.000810520490631461,0.000856268801726401,0.000853279372677207,0.000976803246885538,0.000741036026738584,0.000767999154049903,0.00077482097549364,0.000697903160471469,0.000747556216083467,0.00072945182910189,0.000781873357482255,0.000775463238824159,0.000792607199400663,0.000614129938185215,0.000715933507308364,0.000709350279066712,0.000780309201218188,0.000708119012415409,0.000779262569267303,0.000772329338360578,0.000693400099407882,0.000777518260292709,0.000756702502258122,0.00077057583257556,
355.0,0.000832906865980476,0.000511567515786737,0.000749235157854855,0.000791219470556825,0.000637165794614702,0.000633449875749648,0.000792610866483301,0.000656229967717081,0.00081085046986118,0.000572678924072534,0.000638178491499275,0.0006304926937446,0.000633829738944769,0.000673516362439841,0.000584201363380998,0.00061124557396397,0.00066250521922484,0.000653970404528081,0.000764014024753124,0.000647877750452608,0.000722214987035841,0.000631324015557766,0.000811224395874888,0.00087318557780236,0.000809724035207182,0.000865376263391227,0.00086667510913685,0.000989759457297623,0.000760044204071164,0.000787690980359912,0.000780237198341638,0.00072213337989524,0.000755045213736594,0.000738872797228396,0.000786622345913202,0.000784526928327978,0.00080713425995782,0.000628292502369732,0.000729558931197971,0.00072170706698671,0.000793613668065518,0.000720726849976927,0.000790520804002881,0.000785983051173389,0.000699917960446328,0.000791606085840613,0.000763870542868972,0.000780222297180444,
356.0,0.000844411028083414,0.000510106736328453,0.000759603746701032,0.000794549647253007,0.000642271072138101,0.000643825391307473,0.00080652313772589,0.000665883999317884,0.000812648795545101,0.000578017847146839,0.000647574604954571,0.000629910093266517,0.000638808764051646,0.000676104449667037,0.00059146509738639,0.000617464422248304,0.000668069755192846,0.000671767047606409,0.000766290817409754,0.000645750609692186,0.000732098356820643,0.000627996225375682,0.000806919240858406,0.000885537068825215,0.000818824104499072,0.000862647604662925,0.00087360106408596,0.000998170697130263,0.000764984113629907,0.000790979887824506,0.000780787202529609,0.000734704604838043,0.000763242947869003,0.000740088580641896,0.000793446030002087,0.000777204928454012,0.000808674201834947,0.000638618541415781,0.000735341163817793,0.00072108639869839,0.000804515555500984,0.000727178587112576,0.000801738991867751,0.000793164770584553,0.000703385565429926,0.000801497895736247,0.000773594947531819,0.000780174625106156,
357.0,0.000846673850901425,0.000498112640343606,0.000777088629547507,0.000792143051512539,0.000644745421595871,0.000645454390905797,0.000812233833130449,0.000673038244713098,0.000812780752312392,0.000572381133679301,0.000661391182802618,0.000632394221611321,0.00064415589440614,0.000674022070597857,0.000591182615607977,0.000616698001977056,0.000662924663629383,0.000680486380588263,0.000760933966375887,0.00062933994922787,0.000729787570890039,0.00062583340331912,0.000801307731308043,0.00088408833835274,0.000834251288324595,0.000858736399095505,0.000876600970514119,0.00100470683537424,0.000755972403567284,0.000781000591814518,0.000776449276600033,0.000727389066014439,0.000769324135035276,0.000740599643904716,0.000799433444626629,0.000772835861425847,0.000802637601736933,0.000638330238871276,0.000732551619876176,0.00071746832691133,0.000808684446383268,0.000726625847164541,0.000809669843874872,0.000792841659858823,0.000708955689333379,0.000806831230875105,0.000786419259384274,0.000775458524003625,
358.0,0.000864556175656617,0.000528020784258842,0.000790165213402361,0.000819537788629532,0.000656461867038161,0.000664250284899026,0.000816466810647398,0.000698973308317363,0.000836408406030387,0.000590824754908681,0.000672374968416989,0.000658856995869428,0.000668139546178281,0.000697513634804636,0.000605635985266417,0.000640533573459834,0.000680246041156352,0.000682191574014723,0.00078045082045719,0.000655121344607323,0.00075015687616542,0.000658494129311293,0.000840593536850065,0.000908838235773146,0.00085122708696872,0.000892271811608225,0.000908537302166224,0.00103289599064738,0.000786512158811092,0.000804304145276546,0.000806784490123391,0.000748960010241717,0.000792870356235653,0.000760407652705908,0.000817837484646589,0.000821532099507749,0.000840936729218811,0.000652863993309438,0.000755378976464272,0.000753076339606196,0.000833022175356746,0.000747977814171463,0.000835134531371295,0.000815998122561723,0.000734637374989688,0.000835247396025807,0.000816731422673911,0.000803237955551595,
359.0,0.000872315664310008,0.000533899292349815,0.000803823466412723,0.000826276373118162,0.000658260367345065,0.000670400739181787,0.000827917421702296,0.000701589044183493,0.000846315582748502,0.000593074248172343,0.000670185312628746,0.000668223365209997,0.000678850396070629,0.00070279830833897,0.000622646824922413,0.000650644127745181,0.000687500170897692,0.000692613073624671,0.000795401399955153,0.000662983453366905,0.000761553819756955,0.000660308287478983,0.000848723924718797,0.00091780221555382,0.000864983187057078,0.000909640511963516,0.00092629756545648,0.00104157638270408,0.000793387880548835,0.000811247969977558,0.000822700327262282,0.000757420086301863,0.000804861483629793,0.000769052829127759,0.000830935139674693,0.000827075389679521,0.000848637835588306,0.000657972530461848,0.00077144568786025,0.000758883077651262,0.000839633110444993,0.000758848094847053,0.000843874993734062,0.000826266536023468,0.000742942793294787,0.000837348052300513,0.000817506108433008,0.000818084517959505,
