Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044
UTC datetime,2021-11-13T02:51:57,2021-11-13T02:52:00,2021-11-13T02:52:04,2021-11-13T02:52:07,2021-11-13T02:52:10,2021-11-13T02:52:14,2021-11-13T02:52:17,2021-11-13T02:52:20,2021-11-13T02:52:23,2021-11-13T02:52:30,2021-11-13T02:52:33,2021-11-13T02:52:36,2021-11-13T02:52:40,2021-11-13T02:52:43,2021-11-13T02:52:46,2021-11-13T02:52:50,2021-11-13T02:52:53,2021-11-13T02:52:56,2021-11-13T02:53:06,2021-11-13T02:53:09,2021-11-13T02:53:12,2021-11-13T02:53:19,2021-11-13T02:53:22,2021-11-13T02:53:26,2021-11-13T02:53:29,2021-11-13T02:53:32,2021-11-13T02:53:35,2021-11-13T02:53:38,2021-11-13T02:53:42,2021-11-13T02:53:45,2021-11-13T02:53:48,2021-11-13T02:53:52,2021-11-13T02:53:55,2021-11-13T02:53:58,2021-11-13T02:54:02,2021-11-13T02:54:05,2021-11-13T02:54:09,2021-11-13T02:54:12,2021-11-13T02:54:15,2021-11-13T02:54:18,2021-11-13T02:54:22,2021-11-13T02:54:25,2021-11-13T02:54:28,2021-11-13T02:54:32,2021-11-13T02:54:35
latitude (deg. north),-32.309699,-32.309705,-32.309713,-32.309719,-32.309722699999995,-32.309721499999995,-32.3097206,-32.3097197,-32.3097188,-32.309716699999996,-32.3097158,-32.3097149,-32.3097134,-32.3097116,-32.3097098,-32.3097074,-32.3097056,-32.3097038,-32.3096978,-32.309696,-32.3096947,-32.309691666666666,-32.309690366666665,-32.30968863333334,-32.309687333333336,-32.309686033333335,-32.309684733333334,-32.30968343333333,-32.3096822,-32.3096814,-32.3096806,-32.30967953333333,-32.309678733333335,-32.30967793333333,-32.30967686666666,-32.30967606666667,-32.309675,-32.309672899999995,-32.3096708,-32.3096687,-32.3096659,-32.3096638,-32.3096617,-32.3096589,-32.3096568
longitude (deg. east),115.8640086,115.86401470000001,115.86402283333334,115.86402893333334,115.86403646666668,115.86405033333334,115.86406073333333,115.86407113333334,115.86408153333333,115.8641058,115.8641162,115.8641266,115.86414326666667,115.86416206666667,115.86418086666666,115.86420593333332,115.86422473333333,115.86424353333334,115.86430619999999,115.864325,115.8643422,115.86438233333332,115.86439953333333,115.86442246666667,115.86443966666667,115.86445686666667,115.86447406666666,115.86449126666666,115.8645063,115.8645156,115.8645249,115.86453730000001,115.8645466,115.8645559,115.8645683,115.8645776,115.86459,115.8646061,115.8646222,115.86463830000001,115.86465976666668,115.86467586666667,115.86469196666667,115.86471343333334,115.86472953333333

spectral units,Radiance (W m^-2 nm^-1 sr^-1)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044
350.0,0.000993361230939627,0.00079938757698983,0.000766515731811523,0.000663295737467706,0.000781124632339925,0.000699367956258357,0.000778146088123322,0.000799258181359619,0.000674373295623809,0.000681823585182428,0.000726134690921754,0.000674904324114323,0.000710943480953574,0.000662718201056123,0.000691873778123409,0.000712129287421703,0.000735871319193393,0.000851761666126549,0.000837765284813941,0.000890631577931345,0.000648921064566821,0.000744983146432787,0.000686078856233507,0.000746328034438193,0.000707841711118817,0.000801275367848575,0.000808621116448194,0.000783291412517428,0.000648048124276102,0.000694733869750053,0.000721321732271463,0.000765120319556445,0.000732284621335566,0.000762309704441577,0.000697683601174504,0.000619608617853373,0.000820318760816008,0.000752230931539088,0.000802622409537435,0.000852714700158685,0.000740282528568059,0.000727017759345472,0.000805327028501779,0.00085504975868389,0.000674579991027713,
351.0,0.00100178516004235,0.000815226754639298,0.00078674970427528,0.000672868394758552,0.000794517225585878,0.000701905693858862,0.000785840966273099,0.000809802790172398,0.000677148520480841,0.000677875359542668,0.000725914374925196,0.000680695695336908,0.000708519772160798,0.00065823714248836,0.000708988809492439,0.000710875960066915,0.000751942163333297,0.000861009932123125,0.000847537710797042,0.000898397935088724,0.000660627207253128,0.000745772733353078,0.000693552254233509,0.000751639134250581,0.000729286461137235,0.000797853572294116,0.000818302214611322,0.000794883177150041,0.000646136177238077,0.000689527078066021,0.000723876582924277,0.000769734964706004,0.000744871969800442,0.00077234156196937,0.000694196787662804,0.00063001731177792,0.000835833488963544,0.000763831078074872,0.000814604572951794,0.000875461555551738,0.000750026549212635,0.000723188975825906,0.000809674151241779,0.000862040789797902,0.000668600609060377,
352.0,0.00102087261620909,0.000822839676402509,0.000811369565781206,0.000686834857333452,0.000815872335806489,0.000710541440639645,0.000795253145042807,0.000833621073979884,0.00069554871879518,0.000698638905305415,0.000735807640012354,0.000686248764395714,0.000715657894033939,0.000665961240883917,0.000727085687685758,0.00072547746822238,0.000767437508329749,0.000877826532814652,0.000866053043864667,0.000912315037567168,0.000670644920319319,0.00076079904101789,0.000711916305590421,0.00076985772466287,0.000746625883039087,0.000811779522337019,0.000832694873679429,0.000803210772573948,0.000656956806778908,0.000702588295098394,0.000736600253731012,0.000778223795350641,0.00076366844587028,0.000785825832281262,0.00070275500183925,0.000639677920844406,0.000851076620165259,0.000775696185883135,0.000828515097964555,0.000888100126758218,0.000761484145186841,0.000738221628125757,0.000826103030703962,0.000878046499565244,0.00068585283588618,
353.0,0.00104551285039634,0.000828376039862633,0.000822304398752749,0.000699266616720706,0.000832562334835529,0.000724325829651207,0.000806700263638049,0.00085079699056223,0.000716755108442158,0.000726378930266947,0.000754757260438055,0.000695646565873176,0.000733148888684809,0.00068336894037202,0.000741116120480001,0.000747119716834277,0.000776956439949572,0.000897239369805902,0.000884159468114376,0.000930747075472027,0.000677755568176508,0.000779637892264873,0.000729658757336438,0.0007904531667009,0.000754707201849669,0.000835452519822866,0.000848497438710183,0.000812407000921667,0.000679185963235796,0.000722965109162033,0.000752781284973025,0.000793906103353947,0.000778797024395317,0.000795273692347109,0.000724118785001338,0.000650453614071012,0.000863222812768072,0.00078728684457019,0.000843487097881734,0.000891847303137183,0.000777229142840952,0.000764435681048781,0.000847691961098462,0.000897543621249497,0.000713146117050201,
354.0,0.00104846223257482,0.000849456584546715,0.000812454614788294,0.000697864277753979,0.000823482521809638,0.000729130813851953,0.000813167484011501,0.000835813814774156,0.00071515969466418,0.000716643698979169,0.00076544878538698,0.000702514371369034,0.000737893104087561,0.000682018988300115,0.000749091908801347,0.000743716664146632,0.000783831579610705,0.000906167668290436,0.000878045975696296,0.000942540820688009,0.000686044921167195,0.000771298771724105,0.000724955869372934,0.000785168376751244,0.000756125024054199,0.00084459554636851,0.000841723813209683,0.000827951589599252,0.000681819685269147,0.000718811352271587,0.000746053294278681,0.000806445197667927,0.000770635437220335,0.00079452688805759,0.000732494227122515,0.00066163920564577,0.000866863236296922,0.00079062394797802,0.000851823657285422,0.000900801562238485,0.000792125531006604,0.000763907271903008,0.000844749680254608,0.000896401004865766,0.000715718197170645,
355.0,0.00106562569271773,0.000857695238664746,0.000836336461361498,0.000700285017956048,0.000831769139040262,0.000743888784199953,0.000828766322229058,0.000856690516229719,0.000728684826754034,0.000734067987650633,0.000774832966271788,0.000729128660168499,0.000752717256546021,0.000703894067555666,0.000757808797061443,0.000752899388317019,0.000797332962974906,0.000922080944292247,0.000890415743924677,0.000957339478190988,0.000704237027093768,0.000790682446677238,0.000740794697776437,0.000796182197518647,0.000771983060985804,0.000854793936014175,0.000859732332173735,0.000837554864119738,0.000698038609698415,0.000736640475224704,0.000760777678806335,0.000825925031676888,0.000792044214904308,0.000814830942545086,0.00074904877692461,0.000670500274281949,0.000878253253176808,0.000801475078333169,0.0008620266453363,0.000918479345273227,0.000796998327132314,0.000780995585955679,0.00086016597924754,0.000909929571207613,0.000726346566807479,
356.0,0.00107481435406953,0.00086048140656203,0.00085090467473492,0.000703114958014339,0.00084380287444219,0.000748692080378532,0.000830127391964197,0.000868308648932725,0.000738240545615554,0.000746352132409811,0.00077279657125473,0.000736604444682598,0.000752579479012638,0.000714497175067663,0.000758984533604234,0.000765606586355716,0.000799844972789288,0.000926804321352392,0.000904385815374553,0.000964620034210384,0.000707056024111807,0.00080487848026678,0.000744599674362689,0.000803791219368577,0.000783302879426628,0.000858433835674077,0.000869997311383486,0.000840707449242473,0.000705270911566913,0.000746984907891601,0.000771394232288003,0.00083175505278632,0.000802681897766888,0.000829683151096106,0.00075558660319075,0.000669403700158,0.00088353717001155,0.000803905306383967,0.000864883128087968,0.000922786712180823,0.000791156606283039,0.000784058298449963,0.000865376787260175,0.000919885234907269,0.000733539345674217,
357.0,0.00107500923331827,0.000869156210683286,0.000849172589369118,0.000709050567820668,0.000858831161167473,0.000744364515412599,0.000826554780360311,0.000862219836562872,0.000742557982448488,0.000746217730920762,0.000770124432165176,0.000725094636436552,0.000743376614991575,0.000711018044967204,0.000757990463171154,0.00077739788684994,0.000797355663962662,0.00092611089348793,0.000912592688109726,0.00097035407088697,0.000698372256010771,0.00080651231110096,0.000737531401682645,0.000806975760497153,0.000787544529885054,0.000860686006490141,0.000866937276441604,0.000846095499582589,0.000702605349943042,0.000748014834243804,0.000771848775912076,0.000827065261546522,0.000796814158093184,0.000831880723126233,0.000753920816350728,0.000667616026476026,0.000886979105416685,0.000802782189566642,0.000867459340952337,0.000920820282772183,0.000791860860772431,0.000776049622800201,0.000860218249727041,0.000923645333386958,0.000736946647521108,
358.0,0.00109917239751667,0.00089345290325582,0.000882229127455503,0.000731123145669699,0.000899697013664991,0.000762090377975255,0.000870482414029539,0.000891285541001707,0.000769940088503063,0.000770982180256397,0.000803678354714066,0.000749945291317999,0.000773991516325623,0.000739511102437973,0.000778322748374194,0.000796578824520111,0.000827302224934101,0.000958778022322804,0.000928947876673192,0.00100241869222373,0.000721353164408356,0.000832102377898991,0.000771733990404755,0.000836197810713202,0.000808152020908892,0.000884683220647275,0.000889541755896062,0.000870824325829744,0.000723017961718142,0.000781793030910194,0.000790260499343276,0.000847326358780265,0.00082423648564145,0.000846660521347076,0.000775106193032116,0.000694256974384189,0.000918429985176772,0.000831943470984697,0.00089813384693116,0.000957550364546478,0.000834405946079642,0.000811593956314027,0.000888886512257159,0.000945418607443571,0.000755864602979273,
359.0,0.00111915869638324,0.00090535479830578,0.000890112947672606,0.00074771122308448,0.000896080164238811,0.00077994738239795,0.000880144769325852,0.000906276633031666,0.000777044042479247,0.000780227070208639,0.000823195674456656,0.000758483889512718,0.00078820827184245,0.000746122153941542,0.00079248717520386,0.000799975648988038,0.000835473474580795,0.000968590786214918,0.000953715003561229,0.00101874908432364,0.000734035624191165,0.000834016245789826,0.000780197675339878,0.000853639212436974,0.000819203909486532,0.000896306533832103,0.000908999645616859,0.000887561880517751,0.000737028662115335,0.000788369914516807,0.00079942709999159,0.000862608314491808,0.000836743682157248,0.000859267020132393,0.000793582934420556,0.000709303421899676,0.000924528983887285,0.000846527458634228,0.00091652647824958,0.000973274058196694,0.000842422246932983,0.00082504830788821,0.000912584830075502,0.00095643027452752,0.000764020602218807,
