Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046
UTC datetime,2021-11-13T02:31:59,2021-11-13T02:32:05,2021-11-13T02:32:09,2021-11-13T02:32:12,2021-11-13T02:32:15,2021-11-13T02:32:19,2021-11-13T02:32:22,2021-11-13T02:32:25,2021-11-13T02:32:29,2021-11-13T02:32:32,2021-11-13T02:32:35,2021-11-13T02:32:39,2021-11-13T02:32:42,2021-11-13T02:32:46,2021-11-13T02:32:49,2021-11-13T02:32:52,2021-11-13T02:32:55,2021-11-13T02:32:59,2021-11-13T02:33:02,2021-11-13T02:33:05,2021-11-13T02:33:08,2021-11-13T02:33:12,2021-11-13T02:33:19,2021-11-13T02:33:22,2021-11-13T02:33:25,2021-11-13T02:33:28,2021-11-13T02:33:32,2021-11-13T02:33:35,2021-11-13T02:33:39,2021-11-13T02:33:42,2021-11-13T02:33:45,2021-11-13T02:33:48,2021-11-13T02:33:52,2021-11-13T02:33:55,2021-11-13T02:33:58,2021-11-13T02:34:02,2021-11-13T02:34:05,2021-11-13T02:34:08,2021-11-13T02:34:12,2021-11-13T02:34:15,2021-11-13T02:34:18,2021-11-13T02:34:22,2021-11-13T02:34:25,2021-11-13T02:34:29,2021-11-13T02:34:32,2021-11-13T02:34:35,2021-11-13T02:34:38
latitude (deg. north),-32.30924566666666,-32.309243466666665,-32.309242,-32.3092429,-32.3092438,-32.309245,-32.3092459,-32.309246800000004,-32.309248000000004,-32.3092489,-32.3092498,-32.309251,-32.309250500000005,-32.30924983333334,-32.309249333333334,-32.309248833333335,-32.309248333333336,-32.30924766666667,-32.309247166666665,-32.30924666666667,-32.30924616666667,-32.309248100000005,-32.309253,-32.3092551,-32.3092572,-32.3092593,-32.3092621,-32.3092642,-32.309267,-32.3092669,-32.309266799999996,-32.3092667,-32.309266566666665,-32.309266466666664,-32.30926636666667,-32.30926623333333,-32.30926613333333,-32.30926603333334,-32.3092695,-32.309273,-32.3092765,-32.309281166666665,-32.30928466666666,-32.30928933333333,-32.30929283333333,-32.30929633333333,-32.309299833333334
longitude (deg. east),115.86466200000001,115.864653,115.864647,115.8646311,115.8646152,115.864594,115.8645781,115.8645622,115.864541,115.8645251,115.8645092,115.864488,115.8644741,115.86445556666666,115.86444166666666,115.86442776666667,115.86441386666667,115.86439533333333,115.86438143333334,115.86436753333334,115.86435363333334,115.8643328,115.864295,115.86427880000001,115.8642626,115.8642464,115.8642248,115.8642086,115.864187,115.864173,115.864159,115.86414500000001,115.86412633333333,115.86411233333334,115.86409833333333,115.86407966666667,115.86406566666666,115.86405166666667,115.864029,115.864011,115.863993,115.863969,115.863951,115.863927,115.86390899999999,115.863891,115.863873

spectral units,Radiance (W m^-2 nm^-1 sr^-1)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046
350.0,0.000767841003835201,0.00075611425563693,0.000803775794338435,0.000852506724186242,0.000780408678110689,0.000727618928067386,0.000924256630241871,0.000918804726097733,0.000843422836624086,0.00085003103595227,0.000712443492375314,0.000754833919927478,0.000726670841686428,0.000794659601524472,0.000693764071911573,0.000821223482489586,0.00103127071633935,0.000834067119285464,0.000818486791104078,0.000846575596369803,0.000833373167552054,0.000749561644624919,0.000733124266844243,0.000807712785899639,0.000690423476044089,0.000809765420854092,0.00060582859441638,0.000595769553910941,0.000717067799996585,0.000767521443776786,0.000790593214333057,0.000880638195667416,0.000824922521132976,0.000893615710083395,0.000973310612607747,0.000820402521640062,0.000640756625216454,0.000866009795572609,0.000696305243764073,0.000728186045307666,0.000748891965486109,0.000748050631955266,0.000807645788881928,0.000934429990593344,0.0007998381042853,0.000858666026033461,0.000813632330391556,
351.0,0.00078080635285005,0.00076323450775817,0.000815329141914845,0.000867756607476622,0.00078686373308301,0.000730572908651084,0.000920354737900198,0.000934750132728368,0.000842055247630924,0.000857511127833277,0.000719542789738625,0.000757181085646153,0.000726810714695603,0.000797885411884636,0.000696470146067441,0.000826470553874969,0.00103574292734265,0.000855817517731339,0.000814257015008479,0.000849662872496992,0.000838633102830499,0.000746590842027217,0.000738557311706245,0.000815668667200953,0.000698144373018295,0.000809475954156369,0.000604609842412174,0.000591152347624302,0.000718490744475275,0.000774673535488546,0.000805068877525628,0.000891587580554187,0.000836311024613678,0.000898559752386063,0.000980232376605272,0.000825633236672729,0.000640965474303812,0.000881364976521581,0.000698857533279806,0.000720197742339224,0.000753431930206716,0.000749525206629187,0.000818405649624765,0.000950149609707296,0.000788717588875443,0.000855235615745187,0.00082224776269868,
352.0,0.000796143896877766,0.000771999359130859,0.000833805243019015,0.000879028637427837,0.000801264366600662,0.000750298495404422,0.000928934430703521,0.000946345739066601,0.000858052866533399,0.000879339058883488,0.000736077548936009,0.000764472759328783,0.000730708474293351,0.000808375014457852,0.000711711181793362,0.000831164361443371,0.00104223366361111,0.000877102313097566,0.000827337091322988,0.000860439031384885,0.000844401365611702,0.000759576447308064,0.000756766356062144,0.000836754101328552,0.000702924211509526,0.000822629546746612,0.000617763085756451,0.000598422077018768,0.000725035788491368,0.000783201190643013,0.000819975393824279,0.000910690519958735,0.000847721938043833,0.000911915092729032,0.000991955399513245,0.000844185997266322,0.000655564304906875,0.000899367441888899,0.000707775936461985,0.000723401317372918,0.000763914606068283,0.000765343138482422,0.000839430547785014,0.000969587126746774,0.000797083135694265,0.000861447711940855,0.000838352658320218,
353.0,0.000805686227977276,0.000786474498454481,0.000851359567604959,0.000890374358277768,0.000817311636637896,0.000772198080085218,0.000949498149566352,0.000951512367464602,0.000883130356669426,0.000899561331607401,0.000752492574974895,0.000779648195020854,0.000745132216252387,0.000822106085252017,0.000731562671717256,0.000839075830299407,0.00106455571949482,0.000890721916221082,0.000851872726343572,0.000874091812875122,0.000855636317282915,0.000783920870162547,0.00078040425432846,0.000861775362864137,0.000711496279109269,0.000841452041640878,0.000639322679489851,0.00061478151474148,0.0007331597735174,0.000791629718150944,0.000831653014756739,0.000932671711780131,0.000862051558215171,0.000929960224311799,0.00100964773446321,0.000864933128468692,0.000676950323395431,0.000917962694074959,0.000721510848961771,0.000741555704735219,0.000782282033469528,0.0007818813319318,0.00085582205792889,0.000983835430815816,0.00082638137973845,0.000881207932252437,0.000856552738696337,
354.0,0.000807009928394109,0.000802318274509162,0.000853595149237663,0.000904478831216693,0.000810744299087673,0.000764343014452606,0.00095261208480224,0.000955678231548518,0.000886156165506691,0.000890314870048314,0.000741623516660184,0.000786553544458002,0.000762886775191873,0.00082294037565589,0.000735987909138203,0.000841629924252629,0.00109098677057773,0.000889737217221409,0.000853528210427612,0.000864347268361598,0.000865852867718786,0.000785229785833508,0.000791411090176553,0.00086560717318207,0.000722623663023114,0.000839258835185319,0.000637144141364843,0.000609508773777634,0.00073228613473475,0.000783810450229794,0.00083604734390974,0.0009408566984348,0.000869979208800942,0.000939181889407337,0.0010193755151704,0.000859038380440325,0.000687261577695608,0.000931849994231015,0.00073053379310295,0.000752010091673583,0.00079327670391649,0.000769490958191454,0.000837784900795668,0.000984037411399186,0.000832831836305559,0.000889425456989557,0.000863463501445949,
355.0,0.000830983044579625,0.000815864827018231,0.000856336206197739,0.000915686949156225,0.00083155237371102,0.000783595605753362,0.000971568806562573,0.000981349847279489,0.000903400068636984,0.000913278141524643,0.000758877082262188,0.000804287090431899,0.000772986968513578,0.00085802300600335,0.000746059115044773,0.000847418617922813,0.00110504892654717,0.000892437295988202,0.000870940624736249,0.000886640686076134,0.000873297394718975,0.000788100995123386,0.000800429901573807,0.000873821554705501,0.000738467031624168,0.000855030375532806,0.000643758219666779,0.00062682555289939,0.00075811124406755,0.000803900591563433,0.000848800060339272,0.000950292975176126,0.000880564621184021,0.000951798865571618,0.00103517423849553,0.000884473265614361,0.000696676026564091,0.000946161861065775,0.000744488439522684,0.000770409475080669,0.000808366341516376,0.000785308366175741,0.000852085009682924,0.000995447975583375,0.000840014428831637,0.000899643811862916,0.0008716014563106,
356.0,0.00084107561269775,0.000815573905128986,0.000855813384987414,0.000922361854463816,0.000842147856019437,0.000792795559391379,0.000985489343293011,0.000991653534583747,0.000909240625333041,0.000927827146369964,0.000768767844419926,0.00080764590529725,0.000772432133089751,0.000862944289110601,0.000752483552787453,0.00085519504500553,0.00110327859874815,0.000900071754585952,0.000876431120559573,0.000895867473445833,0.000883385015185922,0.000790436228271574,0.000793989398516715,0.00087376224109903,0.000738390372134745,0.000863411754835397,0.000642645405605435,0.000632681418210268,0.000769921345636249,0.000818747794255614,0.000851414864882827,0.000953693874180317,0.000883983913809061,0.000963337544817477,0.00104143470525742,0.000894090160727501,0.000695141789037734,0.000944727740716189,0.000754256849177182,0.000776990957092494,0.000816587591543794,0.000791517086327076,0.00087016326142475,0.00100760173518211,0.000840975379105657,0.000905592751223594,0.000872000877279788,
357.0,0.000833259604405612,0.000811326433904469,0.000859201711136848,0.000930022972170264,0.000838436710182577,0.000787613447755575,0.00099045061506331,0.000986601808108389,0.000904805026948452,0.000924802850931883,0.000767173361964524,0.000801020418293774,0.00077246135333553,0.000837044906802475,0.000755316752474755,0.000867509166710079,0.00110047438647598,0.00091291987337172,0.000871565716806799,0.000889178190845996,0.000898547936230898,0.00079711084254086,0.000784567790105939,0.000873592798598111,0.000732162967324257,0.00086159526836127,0.000640971353277564,0.000626732711680233,0.000763557909522206,0.000818914675619453,0.000846760463900864,0.000956254545599222,0.000885403424035758,0.000974643160589039,0.0010437035234645,0.000884015811607242,0.000690059503540397,0.000939046207349747,0.000761301664169878,0.000774490123149008,0.000819983542896807,0.000785089679993689,0.000877050333656371,0.00102048413828015,0.00084372260607779,0.000910853210370988,0.00087368581444025,
358.0,0.000852679600939155,0.000838447187561542,0.000889002461917698,0.000951694441027939,0.000869479961693287,0.000816966698039323,0.00101103843189776,0.00101889367215335,0.000931821821723133,0.000948548666201532,0.000800969020929188,0.000829814118333161,0.000798720167949796,0.000871799478773028,0.000770273676607758,0.00089272583136335,0.00112956098746508,0.000933031318709254,0.000902060128282756,0.000928863999433815,0.000916468212381005,0.000824580085463822,0.000817536434624344,0.000910893315449357,0.000767783611081541,0.000883353990502656,0.000680158264003694,0.000659868761431426,0.000789846119005233,0.000835697865113616,0.000868209288455546,0.000980866490863264,0.000910169037524611,0.000995302340015769,0.0010764590697363,0.0009176429011859,0.000711699714884162,0.000975351955275983,0.000782191404141486,0.000797021202743053,0.000839043874293566,0.000818687723949552,0.000889926974195987,0.00105200486723334,0.000877382233738899,0.000933202041778713,0.000909222464542836,
359.0,0.00086650374578312,0.000845707894768566,0.000903347099665552,0.000963611411862075,0.000889765797182918,0.000831203709822148,0.00102759408764541,0.00103207014035434,0.000939002784434706,0.00095814757514745,0.000809065764769912,0.000836979132145643,0.000812939659226686,0.000898343452718109,0.000782073242589831,0.000903704261872917,0.0011489997850731,0.000944658648222685,0.000917171244509518,0.000938760000281036,0.000924821826629341,0.000833043304737657,0.000825029565021396,0.000923314830288291,0.00077498983591795,0.000895395467523485,0.000684597296640277,0.000664588354993612,0.000797225395217538,0.000847083574626595,0.000895666365977377,0.000994436792097986,0.000924671068787575,0.00100458587985486,0.00109528249595314,0.000937696895562112,0.000724672863725573,0.000984999933280051,0.000790280872024596,0.000808816170319915,0.000846834329422563,0.000838256033603102,0.000900672457646579,0.00106699042953551,0.00089618528727442,0.000948611064814031,0.000918508507311344,
