Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038
UTC datetime,2021-11-13T03:18:53,2021-11-13T03:18:56,2021-11-13T03:19:00,2021-11-13T03:19:03,2021-11-13T03:19:06,2021-11-13T03:19:10,2021-11-13T03:19:13,2021-11-13T03:19:16,2021-11-13T03:19:20,2021-11-13T03:19:23,2021-11-13T03:19:26,2021-11-13T03:19:30,2021-11-13T03:19:33,2021-11-13T03:19:36,2021-11-13T03:19:40,2021-11-13T03:19:43,2021-11-13T03:19:46,2021-11-13T03:19:50,2021-11-13T03:19:53,2021-11-13T03:19:56,2021-11-13T03:20:00,2021-11-13T03:20:03,2021-11-13T03:20:06,2021-11-13T03:20:10,2021-11-13T03:20:13,2021-11-13T03:20:16,2021-11-13T03:20:20,2021-11-13T03:20:23,2021-11-13T03:20:26,2021-11-13T03:20:30,2021-11-13T03:20:33,2021-11-13T03:20:36,2021-11-13T03:20:40,2021-11-13T03:20:43,2021-11-13T03:20:46,2021-11-13T03:20:50,2021-11-13T03:20:53,2021-11-13T03:20:56,2021-11-13T03:20:59
latitude (deg. north),-32.309909,-32.309915,-32.309923,-32.309929000000004,-32.309935,-32.30994053333333,-32.30993913333334,-32.309937733333335,-32.30993586666667,-32.30993446666667,-32.309933066666666,-32.3099312,-32.3099298,-32.309928400000004,-32.309926833333336,-32.30992633333334,-32.30992583333334,-32.309925166666666,-32.30992466666667,-32.30992416666667,-32.309923500000004,-32.309923,-32.3099225,-32.30992153333333,-32.309920133333335,-32.30991873333333,-32.30991686666667,-32.309915466666666,-32.309914066666664,-32.3099122,-32.3099108,-32.3099094,-32.30990773333333,-32.30990693333333,-32.309906133333335,-32.309905066666666,-32.30990426666666,-32.30990346666667,-32.309902666666666
longitude (deg. east),115.86407386666666,115.86408776666667,115.8641063,115.8641202,115.8641341,115.86415333333333,115.86416933333334,115.86418533333334,115.86420666666666,115.86422266666666,115.86423866666667,115.86426,115.86427599999999,115.86429199999999,115.86431556666666,115.86433826666666,115.86436096666667,115.86439123333334,115.86441393333334,115.86443663333333,115.8644669,115.8644896,115.8645123,115.86454090000001,115.86455860000001,115.8645763,115.8645999,115.8646176,115.8646353,115.8646589,115.8646766,115.8646943,115.86471593333333,115.86472773333332,115.86473953333333,115.86475526666666,115.86476706666666,115.86477886666667,115.86479066666666

spectral units,Radiance (W m^-2 nm^-1 sr^-1)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038
350.0,0.000747676298487931,0.000703158380929381,0.000579757848754525,0.000588044931646436,0.000703639758285135,0.00071246805600822,0.000716387876309454,0.000836885941680521,0.000773548148572445,0.000725829740986228,0.00079247122630477,0.000780792732257396,0.000670481123961508,0.00071437971200794,0.000694998248945922,0.00075909384759143,0.000739746377803385,0.000754132634028792,0.000828784017357975,0.000581404310651124,0.000676544092129916,0.000583505432587117,0.000797271728515625,0.00083098147297278,0.000735954265110195,0.000804272131063044,0.000691463064868003,0.000773673586081713,0.000691020977683365,0.000760828086640686,0.00073082564631477,0.000793671468272805,0.000827146344818175,0.000661196245346218,0.000845647824462503,0.000858806946780533,0.000891166448127478,0.000736241170670837,0.000838357082102448,
351.0,0.000752416730392724,0.000703574391081929,0.000585270347073674,0.000607334775850177,0.000723575067240745,0.000711994885932654,0.000723862671293318,0.000850322016049176,0.000790340011008084,0.000731994223315269,0.000784112024120986,0.000773452455177903,0.000686598068568856,0.00071825529448688,0.000697234470862895,0.000751779065467417,0.000749496277421713,0.000758258916903287,0.00084941991372034,0.000586901034694165,0.000680508615914732,0.000595344754401594,0.000808537297416478,0.000834564212709665,0.000752398918848485,0.000809577410109341,0.000697493727784604,0.000778744462877512,0.000692214001901448,0.00076286552939564,0.000735230976715684,0.000808811106253415,0.000834463397040963,0.000649770721793175,0.00085068924818188,0.000863260589540005,0.000895626028068364,0.000729577499441803,0.000840311753563583,
352.0,0.0007596017094329,0.000710621767211705,0.000591347983572632,0.000617561279796064,0.000735793844796717,0.000725419959053397,0.000739206618163735,0.000855188933201134,0.000814586819615215,0.000754977518226951,0.000791792699601501,0.000783043738920242,0.000714100140612572,0.000734163157176226,0.00071444601053372,0.00076385197462514,0.000769210455473512,0.000772092607803643,0.000865212350618094,0.000596155878156424,0.000695116526912898,0.000599361024796963,0.000823656911961734,0.000854446901939809,0.00077572523150593,0.000824029615614563,0.000718010298442096,0.000797559274360538,0.000703078287187964,0.000772645173128694,0.000746309931855649,0.000824980495963246,0.00085239129839465,0.000661277503240854,0.000867326685693115,0.000876808713655919,0.000914216157980263,0.00073676323518157,0.000849208503495902,
353.0,0.00077030312968418,0.000722666387446225,0.000599606777541339,0.000617806450463831,0.000741619383916259,0.000744610617402941,0.000753841712139547,0.000860845553688705,0.000831645797006786,0.000780335278250277,0.000816885032691062,0.0008089120965451,0.000727533944882452,0.000755531073082238,0.000737295078579336,0.000789190060459077,0.000787472235970199,0.000788436504080892,0.00087009253911674,0.000608462956734002,0.00071442371699959,0.00059977761702612,0.000833939178846776,0.000879533472470939,0.000791170576121658,0.000842063862364739,0.000742111762519926,0.000816205341834575,0.000722611497621983,0.000790300953667611,0.000764909782446921,0.000838704640045762,0.000872896751388907,0.000688495172653347,0.000886237598024309,0.000896409677807242,0.000937918608542532,0.000760002294555306,0.000866237503942102,
354.0,0.000765880919061601,0.000717965303920209,0.000597504200413823,0.00062769977375865,0.000749318394809961,0.000737994618248194,0.000748923164792359,0.000883005210198462,0.000824287242721766,0.000771066290326416,0.000817481020931154,0.000817479856777936,0.000700975768268108,0.000758948968723416,0.000732248125132173,0.000789992802310735,0.000783713185228407,0.000790936523117125,0.000869973562657833,0.000609291717410088,0.000722342287190259,0.000613578944467008,0.000834296282846481,0.000871394528076053,0.000776996370404959,0.00084516714559868,0.000737423601094633,0.00079929584171623,0.000731485313735902,0.000792449631262571,0.000770827231463045,0.000838789041154087,0.000878671824466437,0.000685993290971965,0.000883454107679427,0.000902096508070827,0.000943205785006285,0.000756526365876198,0.000871567171998322,
355.0,0.000783575174864382,0.000733693013899028,0.000612780568189919,0.00063816289184615,0.000766848621424288,0.00074733595829457,0.000765923643484712,0.000898025697097182,0.000842535577248782,0.000789320794865489,0.000833744998089969,0.000829047756269574,0.000719497911632061,0.000778249464929104,0.000742082833312452,0.000801894580945373,0.000799580302555114,0.00080520857591182,0.000891126052010804,0.000625980435870588,0.000734350469429046,0.000630439782980829,0.000858780753333122,0.000897035759408027,0.000801910413429141,0.000862464774399996,0.000738337112125009,0.000815240375231951,0.000738459813874215,0.000801995221991092,0.000777596666011959,0.000862296437844634,0.000889516901224852,0.000695668451953679,0.000900353712495416,0.000918761536013335,0.00096250040223822,0.000764772878028452,0.000884076522197574,
356.0,0.000791725353337824,0.000749953906051815,0.000624468782916665,0.000640185782685876,0.000771785795222968,0.00075485510751605,0.000777318200562149,0.000897650548722595,0.000853181933052838,0.00079593068221584,0.000838148989714682,0.000839767861180007,0.000737799156922847,0.000786244636401534,0.000754125416278839,0.000815453822724521,0.000803257047664374,0.000812688958831131,0.000900413666386157,0.000626630848273635,0.000739906157832593,0.000633221061434597,0.000866082613356411,0.000908010872080922,0.000814141007140279,0.000868007598910481,0.000744070159271359,0.000830921228043735,0.000742113508749753,0.000808041950222105,0.000775365508161485,0.000867357186507434,0.000898035941645503,0.000703955593053252,0.000914801377803087,0.000929100729990751,0.000968600972555578,0.000768409168813378,0.000888665439561009,
357.0,0.000788862176705152,0.000760243914555758,0.00062918197363615,0.00064104440389201,0.000765900476835668,0.000760027905926108,0.000776317145209759,0.000895736331585795,0.000850428128615022,0.000784831703640521,0.000833270896691829,0.000847603601869196,0.000739082461223006,0.000782184419222176,0.000762337411288172,0.000823791255243123,0.000796161009930074,0.000812548387330025,0.000899729900993407,0.000613987387623638,0.000742869160603732,0.000632195617072284,0.000858028361108154,0.00090049096615985,0.00080667610745877,0.000862752553075552,0.000753365748096257,0.000835014856420457,0.000747983925975859,0.000812727492302656,0.000773506180848926,0.00085312407463789,0.000906115688849241,0.000708549981936812,0.000920699560083449,0.000932111928705126,0.000963023107033223,0.000771190389059484,0.000889950431883335,
358.0,0.000819588953163475,0.000782971561420709,0.000651816953904927,0.000666759733576328,0.000784190720878541,0.000791459169704467,0.000791783095337451,0.000928688794374466,0.000874196004588157,0.000804999028332531,0.000866856891661882,0.000856403145007789,0.000761693168897182,0.000805710500571877,0.000777326873503625,0.000830477103590965,0.000829774013254792,0.000831671466585249,0.000941204431001097,0.000640282989479601,0.000767535937484354,0.000669922155793756,0.000898530590347946,0.000940801866818219,0.00084412656724453,0.00088766886619851,0.000769911333918571,0.000858432555105537,0.000770777289289981,0.000838479725643992,0.000806617026682943,0.000879290630109608,0.000930572801735252,0.000728675455320627,0.00094116193940863,0.000952492700889707,0.000990050961263478,0.000808003824204206,0.000920458987820894,
359.0,0.00082718743942678,0.000788565259426832,0.000652148970402777,0.000675817136652768,0.000790068530477583,0.000792556500528008,0.00079921999713406,0.000943979481235147,0.000891336414497346,0.000824043294414878,0.000884751148987561,0.000868970120791346,0.000768962316215038,0.000818063272163272,0.000775930529925972,0.000843247340526432,0.000833948201034218,0.000840529974084347,0.000952774891629815,0.000650160771328956,0.000777340494096279,0.000676051247864962,0.000912403746042401,0.000953151029534638,0.000851925171446055,0.00090197246754542,0.000781192327849567,0.000875901023391634,0.000787504483014345,0.000858976622112095,0.00082282378571108,0.000891437171958387,0.000945914653129876,0.000735737674403936,0.000958285178057849,0.000963075901381671,0.00100883573759347,0.000811955134849995,0.000939320656470954,
